"objectid";"id_operacion";"id";"no, fmi";"dirección territorial";"municipio";"fecha_envio_juridico";"folio_matriz";"novedadfmi_tipo";"npnmatriz";"novedad_numero_predial";"folio_derivados";"predio tipo";"condicion prop derivado";"área registral m2";"coeficiente";"área coefieciente";"field15"
1643664;L7_125;125;125;BOYACÁ;SOGAMOSO;"20/10/2025";"095-151539";;SIN NPN;Desenglobe_Division_Material;"095-153019";Privado_Privado;PH_Unidad_Predial;"1032.53";0.4999;"1032.53";
1643665;L7_124;124;124;BOYACÁ;SOGAMOSO;"20/10/2025";"095-151539";;SIN NPN;Desenglobe_Division_Material;"095-153020";Privado_Privado;PH_Unidad_Predial;"1032.92";0.5001;"1032.92";
1643666;L7_337;337;337;BOYACÁ;SOGAMOSO;"20/10/2025";"095-161098";;SIN NPN;Desenglobe_Division_Material;"095-161636";Privado_Privado;PH_Unidad_Predial;"67.25";0.2628;"67.25";
1643667;L7_336;336;336;BOYACÁ;SOGAMOSO;"20/10/2025";"095-161098";;SIN NPN;Desenglobe_Division_Material;"095-161635";Privado_Privado;PH_Unidad_Predial;"87.66";0.3426;"87.66";
1643668;L7_335;335;335;BOYACÁ;SOGAMOSO;"20/10/2025";"095-161098";;SIN NPN;Desenglobe_Division_Material;"095-161634";Privado_Privado;PH_Unidad_Predial;"25.37";0.1322;"25.37";
1643669;L7_334;334;334;BOYACÁ;SOGAMOSO;"20/10/2025";"095-161098";;SIN NPN;Desenglobe_Division_Material;"095-161633";Privado_Privado;PH_Unidad_Predial;"67.14";0.2624;"67.14";
1643670;L7_333;333;333;BOYACÁ;SOGAMOSO;"20/10/2025";"095-161098";;SIN NPN;Cambio_Numero_Predial_NPH_a_PH;"095-161098";Privado_Privado;PH_Matriz;"115.86";;;
1643670;L7_333;330;330;BOYACÁ;SOGAMOSO;"20/10/2025";"095-25287";;"157590101000003080046000000000";Desenglobe_Division_Material;"095-161098";Privado_Privado;NPH;"115.86";;;
1643671;L7_212;212;212;BOYACÁ;SOGAMOSO;"20/10/2025";"095-149344";;SIN NPN;Desenglobe_Division_Material;"095-169139";Privado_Privado;PH_Unidad_Predial;"61.35";0.0123811;"61.35";
1643672;L7_231;231;231;BOYACÁ;SOGAMOSO;"20/10/2025";"095-149344";;SIN NPN;Desenglobe_Division_Material;"095-169514";Privado_Privado;PH_Unidad_Predial;"61.35";0.0123811;"61.35";
1643673;L7_217;217;217;BOYACÁ;SOGAMOSO;"20/10/2025";"095-149344";;SIN NPN;Desenglobe_Division_Material;"095-169141";Privado_Privado;PH_Unidad_Predial;"62.5";0.0126131;"62.5";
1643674;L7_223;223;223;BOYACÁ;SOGAMOSO;"20/10/2025";"095-149344";;SIN NPN;Desenglobe_Division_Material;"095-169146";Privado_Privado;PH_Unidad_Predial;"61.35";0.0123811;"61.35";
1643675;L7_183;183;183;BOYACÁ;SOGAMOSO;"20/10/2025";"095-149344";;SIN NPN;Desenglobe_Division_Material;"095-169104";Privado_Privado;PH_Unidad_Predial;"62.5";0.0126131;"62.5";
1643676;L7_188;188;188;BOYACÁ;SOGAMOSO;"20/10/2025";"095-149344";;SIN NPN;Desenglobe_Division_Material;"095-169098";Privado_Privado;PH_Unidad_Predial;"61.35";0.0123811;"61.35";
1643677;L7_173;173;173;BOYACÁ;SOGAMOSO;"20/10/2025";"095-149344";;SIN NPN;Desenglobe_Division_Material;"095-169088";Privado_Privado;PH_Unidad_Predial;"62.5";0.0126131;"62.5";
1643678;L7_161;161;161;BOYACÁ;SOGAMOSO;"20/10/2025";"095-149344";;SIN NPN;Desenglobe_Division_Material;"095-169117";Privado_Privado;PH_Unidad_Predial;"62.5";0.0126131;"62.5";
1643679;L7_210;210;210;BOYACÁ;SOGAMOSO;"20/10/2025";"095-149344";;SIN NPN;Desenglobe_Division_Material;"095-169140";Privado_Privado;PH_Unidad_Predial;"62.5";0.0126131;"62.5";
1643680;L7_169;169;169;BOYACÁ;SOGAMOSO;"20/10/2025";"095-149344";;SIN NPN;Desenglobe_Division_Material;"095-169079";Privado_Privado;PH_Unidad_Predial;"61.35";0.0123811;"61.35";
1643681;L7_176;176;176;BOYACÁ;SOGAMOSO;"20/10/2025";"095-149344";;SIN NPN;Desenglobe_Division_Material;"095-169102";Privado_Privado;PH_Unidad_Predial;"61.35";0.0123811;"61.35";
1643682;L7_201;201;201;BOYACÁ;SOGAMOSO;"20/10/2025";"095-149344";;SIN NPN;Desenglobe_Division_Material;"095-169128";Privado_Privado;PH_Unidad_Predial;"62.5";0.0126131;"62.5";
1643683;L7_166;166;166;BOYACÁ;SOGAMOSO;"20/10/2025";"095-149344";;SIN NPN;Desenglobe_Division_Material;"095-169119";Privado_Privado;PH_Unidad_Predial;"61.35";0.0123811;"61.35";
1643684;L7_220;220;220;BOYACÁ;SOGAMOSO;"20/10/2025";"095-149344";;SIN NPN;Desenglobe_Division_Material;"095-169131";Privado_Privado;PH_Unidad_Predial;"61.35";0.0123811;"61.35";
1643685;L7_229;229;229;BOYACÁ;SOGAMOSO;"20/10/2025";"095-149344";;SIN NPN;Desenglobe_Division_Material;"095-169124";Privado_Privado;PH_Unidad_Predial;"62.5";0.0126131;"62.5";
1643686;L7_199;199;199;BOYACÁ;SOGAMOSO;"20/10/2025";"095-149344";;SIN NPN;Desenglobe_Division_Material;"095-169094";Privado_Privado;PH_Unidad_Predial;"61.35";0.0123811;"61.35";
1643687;L7_225;225;225;BOYACÁ;SOGAMOSO;"20/10/2025";"095-149344";;SIN NPN;Desenglobe_Division_Material;"095-169129";Privado_Privado;PH_Unidad_Predial;"62.5";0.0126131;"62.5";
1643688;L7_237;237;237;BOYACÁ;SOGAMOSO;"20/10/2025";"095-149344";;SIN NPN;Desenglobe_Division_Material;"095-169508";Privado_Privado;PH_Unidad_Predial;"62.5";0.0126131;"62.5";
1643689;L7_206;206;206;BOYACÁ;SOGAMOSO;"20/10/2025";"095-149344";;SIN NPN;Desenglobe_Division_Material;"095-169144";Privado_Privado;PH_Unidad_Predial;"62.5";0.0126131;"62.5";
1643690;L7_222;222;222;BOYACÁ;SOGAMOSO;"20/10/2025";"095-149344";;SIN NPN;Desenglobe_Division_Material;"095-169122";Privado_Privado;PH_Unidad_Predial;"61.35";0.0123811;"61.35";
1643691;L7_200;200;200;BOYACÁ;SOGAMOSO;"20/10/2025";"095-149344";;SIN NPN;Desenglobe_Division_Material;"095-169120";Privado_Privado;PH_Unidad_Predial;"62.5";0.0126131;"62.5";
1643692;L7_174;174;174;BOYACÁ;SOGAMOSO;"20/10/2025";"095-149344";;SIN NPN;Desenglobe_Division_Material;"095-169089";Privado_Privado;PH_Unidad_Predial;"62.5";0.0126131;"62.5";
1643693;L7_208;208;208;BOYACÁ;SOGAMOSO;"20/10/2025";"095-149344";;SIN NPN;Desenglobe_Division_Material;"095-169137";Privado_Privado;PH_Unidad_Predial;"62.5";0.0126131;"62.5";
1643694;L7_236;236;236;BOYACÁ;SOGAMOSO;"20/10/2025";"095-149344";;SIN NPN;Desenglobe_Division_Material;"095-169509";Privado_Privado;PH_Unidad_Predial;"61.35";0.0123811;"61.35";
1643695;L7_190;190;190;BOYACÁ;SOGAMOSO;"20/10/2025";"095-149344";;SIN NPN;Desenglobe_Division_Material;"095-169096";Privado_Privado;PH_Unidad_Predial;"62.5";0.0126131;"62.5";
1643696;L7_227;227;227;BOYACÁ;SOGAMOSO;"20/10/2025";"095-149344";;SIN NPN;Desenglobe_Division_Material;"095-169130";Privado_Privado;PH_Unidad_Predial;"61.35";0.0123811;"61.35";
1643697;L7_171;171;171;BOYACÁ;SOGAMOSO;"20/10/2025";"095-149344";;SIN NPN;Desenglobe_Division_Material;"095-169081";Privado_Privado;PH_Unidad_Predial;"62.5";0.0126131;"62.5";
1643698;L7_159;159;159;BOYACÁ;SOGAMOSO;"20/10/2025";"095-149344";;SIN NPN;Desenglobe_Division_Material;"095-169085";Privado_Privado;PH_Unidad_Predial;"62.5";0.0126131;"62.5";
1643699;L7_207;207;207;BOYACÁ;SOGAMOSO;"20/10/2025";"095-149344";;SIN NPN;Desenglobe_Division_Material;"095-169126";Privado_Privado;PH_Unidad_Predial;"61.35";0.0123811;"61.35";
1643700;L7_235;235;235;BOYACÁ;SOGAMOSO;"20/10/2025";"095-149344";;SIN NPN;Desenglobe_Division_Material;"095-169510";Privado_Privado;PH_Unidad_Predial;"61.35";0.0123811;"61.35";
1643701;L7_192;192;192;BOYACÁ;SOGAMOSO;"20/10/2025";"095-149344";;SIN NPN;Desenglobe_Division_Material;"095-169091";Privado_Privado;PH_Unidad_Predial;"61.35";0.0123811;"61.35";
1643702;L7_219;219;219;BOYACÁ;SOGAMOSO;"20/10/2025";"095-149344";;SIN NPN;Desenglobe_Division_Material;"095-169108";Privado_Privado;PH_Unidad_Predial;"62.5";0.0126131;"62.5";
1643703;L7_203;203;203;BOYACÁ;SOGAMOSO;"20/10/2025";"095-149344";;SIN NPN;Desenglobe_Division_Material;"095-169134";Privado_Privado;PH_Unidad_Predial;"61.35";0.0123811;"61.35";
1643704;L7_224;224;224;BOYACÁ;SOGAMOSO;"20/10/2025";"095-149344";;SIN NPN;Desenglobe_Division_Material;"095-169147";Privado_Privado;PH_Unidad_Predial;"61.35";0.0123811;"61.35";
1643705;L7_194;194;194;BOYACÁ;SOGAMOSO;"20/10/2025";"095-149344";;SIN NPN;Desenglobe_Division_Material;"095-169113";Privado_Privado;PH_Unidad_Predial;"62.5";0.0126131;"62.5";
1643707;L7_187;187;187;BOYACÁ;SOGAMOSO;"20/10/2025";"095-149344";;SIN NPN;Desenglobe_Division_Material;"095-169099";Privado_Privado;PH_Unidad_Predial;"61.35";0.0123811;"61.35";
1643708;L7_197;197;197;BOYACÁ;SOGAMOSO;"20/10/2025";"095-149344";;SIN NPN;Desenglobe_Division_Material;"095-169112";Privado_Privado;PH_Unidad_Predial;"62.5";0.0126131;"62.5";
1643709;L7_205;205;205;BOYACÁ;SOGAMOSO;"20/10/2025";"095-149344";;SIN NPN;Desenglobe_Division_Material;"095-169136";Privado_Privado;PH_Unidad_Predial;"62.5";0.0126131;"62.5";
1643710;L7_185;185;185;BOYACÁ;SOGAMOSO;"20/10/2025";"095-149344";;SIN NPN;Desenglobe_Division_Material;"095-169105";Privado_Privado;PH_Unidad_Predial;"62.5";0.0126131;"62.5";
1643711;L7_180;180;180;BOYACÁ;SOGAMOSO;"20/10/2025";"095-149344";;SIN NPN;Desenglobe_Division_Material;"095-169110";Privado_Privado;PH_Unidad_Predial;"61.35";0.0123811;"61.35";
1643712;L7_162;162;162;BOYACÁ;SOGAMOSO;"20/10/2025";"095-149344";;SIN NPN;Desenglobe_Division_Material;"095-169086";Privado_Privado;PH_Unidad_Predial;"61.35";0.0123811;"61.35";
1643713;L7_204;204;204;BOYACÁ;SOGAMOSO;"20/10/2025";"095-149344";;SIN NPN;Desenglobe_Division_Material;"095-169135";Privado_Privado;PH_Unidad_Predial;"61.35";0.0123811;"61.35";
1643714;L7_175;175;175;BOYACÁ;SOGAMOSO;"20/10/2025";"095-149344";;SIN NPN;Desenglobe_Division_Material;"095-169115";Privado_Privado;PH_Unidad_Predial;"61.35";0.0123811;"61.35";
1643715;L7_179;179;179;BOYACÁ;SOGAMOSO;"20/10/2025";"095-149344";;SIN NPN;Desenglobe_Division_Material;"095-169100";Privado_Privado;PH_Unidad_Predial;"62.5";0.0126131;"62.5";
1643716;L7_195;195;195;BOYACÁ;SOGAMOSO;"20/10/2025";"095-149344";;SIN NPN;Desenglobe_Division_Material;"095-169077";Privado_Privado;PH_Unidad_Predial;"62.5";0.0126131;"62.5";
1643717;L7_202;202;202;BOYACÁ;SOGAMOSO;"20/10/2025";"095-149344";;SIN NPN;Desenglobe_Division_Material;"095-169107";Privado_Privado;PH_Unidad_Predial;"61.35";0.0123811;"61.35";
1643718;L7_216;216;216;BOYACÁ;SOGAMOSO;"20/10/2025";"095-149344";;SIN NPN;Desenglobe_Division_Material;"095-169133";Privado_Privado;PH_Unidad_Predial;"62.5";0.0126131;"62.5";
1643719;L7_170;170;170;BOYACÁ;SOGAMOSO;"20/10/2025";"095-149344";;SIN NPN;Desenglobe_Division_Material;"095-169080";Privado_Privado;PH_Unidad_Predial;"62.5";0.0126131;"62.5";
1643720;L7_184;184;184;BOYACÁ;SOGAMOSO;"20/10/2025";"095-149344";;SIN NPN;Desenglobe_Division_Material;"095-169106";Privado_Privado;PH_Unidad_Predial;"61.35";0.0123811;"61.35";
1643721;L7_172;172;172;BOYACÁ;SOGAMOSO;"20/10/2025";"095-149344";;SIN NPN;Desenglobe_Division_Material;"095-169082";Privado_Privado;PH_Unidad_Predial;"61.35";0.0123811;"61.35";
1643722;L7_158;158;158;BOYACÁ;SOGAMOSO;"20/10/2025";"095-149344";;SIN NPN;Desenglobe_Division_Material;"095-169116";Privado_Privado;PH_Unidad_Predial;"62.5";0.0126131;"62.5";
1643723;L7_232;232;232;BOYACÁ;SOGAMOSO;"20/10/2025";"095-149344";;SIN NPN;Desenglobe_Division_Material;"095-169513";Privado_Privado;PH_Unidad_Predial;"61.35";0.0123811;"61.35";
1643724;L7_164;164;164;BOYACÁ;SOGAMOSO;"20/10/2025";"095-149344";;SIN NPN;Desenglobe_Division_Material;"095-169084";Privado_Privado;PH_Unidad_Predial;"62.5";0.0126131;"62.5";
1643725;L7_215;215;215;BOYACÁ;SOGAMOSO;"20/10/2025";"095-149344";;SIN NPN;Desenglobe_Division_Material;"095-169145";Privado_Privado;PH_Unidad_Predial;"62.5";0.0126131;"62.5";
1643726;L7_221;221;221;BOYACÁ;SOGAMOSO;"20/10/2025";"095-149344";;SIN NPN;Desenglobe_Division_Material;"095-169148";Privado_Privado;PH_Unidad_Predial;"62.5";0.0126131;"62.5";
1643727;L7_181;181;181;BOYACÁ;SOGAMOSO;"20/10/2025";"095-149344";;SIN NPN;Desenglobe_Division_Material;"095-169103";Privado_Privado;PH_Unidad_Predial;"61.35";0.0123811;"61.35";
1643728;L7_165;165;165;BOYACÁ;SOGAMOSO;"20/10/2025";"095-149344";;SIN NPN;Desenglobe_Division_Material;"095-169127";Privado_Privado;PH_Unidad_Predial;"61.35";0.0123811;"61.35";
1643729;L7_226;226;226;BOYACÁ;SOGAMOSO;"20/10/2025";"095-149344";;SIN NPN;Desenglobe_Division_Material;"095-169125";Privado_Privado;PH_Unidad_Predial;"62.5";0.0126131;"62.5";
1643730;L7_233;233;233;BOYACÁ;SOGAMOSO;"20/10/2025";"095-149344";;SIN NPN;Desenglobe_Division_Material;"095-169512";Privado_Privado;PH_Unidad_Predial;"62.5";0.0126131;"62.5";
1643731;L7_189;189;189;BOYACÁ;SOGAMOSO;"20/10/2025";"095-149344";;SIN NPN;Desenglobe_Division_Material;"095-169097";Privado_Privado;PH_Unidad_Predial;"62.5";0.0126131;"62.5";
1643732;L7_182;182;182;BOYACÁ;SOGAMOSO;"20/10/2025";"095-149344";;SIN NPN;Desenglobe_Division_Material;"095-169114";Privado_Privado;PH_Unidad_Predial;"61.35";0.0123811;"61.35";
1643741;L7_160;160;160;BOYACÁ;SOGAMOSO;"20/10/2025";"095-149344";;SIN NPN;Desenglobe_Division_Material;"095-169087";Privado_Privado;PH_Unidad_Predial;"62.5";0.0126131;"62.5";
1643742;L7_178;178;178;BOYACÁ;SOGAMOSO;"20/10/2025";"095-149344";;SIN NPN;Desenglobe_Division_Material;"095-169111";Privado_Privado;PH_Unidad_Predial;"61.35";0.0123811;"61.35";
1643743;L7_228;228;228;BOYACÁ;SOGAMOSO;"20/10/2025";"095-149344";;SIN NPN;Desenglobe_Division_Material;"095-169121";Privado_Privado;PH_Unidad_Predial;"62.5";0.0126131;"62.5";
1643744;L7_191;191;191;BOYACÁ;SOGAMOSO;"20/10/2025";"095-149344";;SIN NPN;Desenglobe_Division_Material;"095-169092";Privado_Privado;PH_Unidad_Predial;"62.5";0.0126131;"62.5";
1643745;L7_230;230;230;BOYACÁ;SOGAMOSO;"20/10/2025";"095-149344";;SIN NPN;Desenglobe_Division_Material;"095-169515";Privado_Privado;PH_Unidad_Predial;"62.5";0.0126131;"62.5";
1643746;L7_196;196;196;BOYACÁ;SOGAMOSO;"20/10/2025";"095-149344";;SIN NPN;Desenglobe_Division_Material;"095-169093";Privado_Privado;PH_Unidad_Predial;"62.5";0.0126131;"62.5";
1643747;L7_218;218;218;BOYACÁ;SOGAMOSO;"20/10/2025";"095-149344";;SIN NPN;Desenglobe_Division_Material;"095-169123";Privado_Privado;PH_Unidad_Predial;"61.35";0.0123811;"61.35";
1643748;L7_168;168;168;BOYACÁ;SOGAMOSO;"20/10/2025";"095-149344";;SIN NPN;Desenglobe_Division_Material;"095-169078";Privado_Privado;PH_Unidad_Predial;"61.35";0.0123811;"61.35";
1643749;L7_213;213;213;BOYACÁ;SOGAMOSO;"20/10/2025";"095-149344";;SIN NPN;Desenglobe_Division_Material;"095-169138";Privado_Privado;PH_Unidad_Predial;"61.35";0.0123811;"61.35";
1643750;L7_214;214;214;BOYACÁ;SOGAMOSO;"20/10/2025";"095-149344";;SIN NPN;Desenglobe_Division_Material;"095-169143";Privado_Privado;PH_Unidad_Predial;"61.35";0.0123811;"61.35";
1643751;L7_209;209;209;BOYACÁ;SOGAMOSO;"20/10/2025";"095-149344";;SIN NPN;Desenglobe_Division_Material;"095-169132";Privado_Privado;PH_Unidad_Predial;"62.5";0.0126131;"62.5";
1643752;L7_157;157;157;BOYACÁ;SOGAMOSO;"20/10/2025";"095-149344";;SIN NPN;Cambio_Numero_Predial_NPH_a_PH;"095-149344";Privado_Privado;PH_Matriz;"1767.71";;;
1643752;L7_157;154;154;BOYACÁ;SOGAMOSO;"20/10/2025";"095-149338";;"157590101000004650005000000000";Desenglobe_Division_Material;"095-149344";Privado_Privado;NPH;"1767.71";;;
1643753;L7_128;128;128;BOYACÁ;SOGAMOSO;"20/10/2025";"095-151540";;SIN NPN;Desenglobe_Division_Material;"095-153021";Privado_Privado;PH_Unidad_Predial;"994.96";0.5001;"994.96";
1643754;L7_127;127;127;BOYACÁ;SOGAMOSO;"20/10/2025";"095-151540";;SIN NPN;Desenglobe_Division_Material;"095-153022";Privado_Privado;PH_Unidad_Predial;"994.51";0.4999;"994.51";
1643236;L7_563;564;564;ATLÁNTICO;TUBARÁ;"20/10/2025";"040-243365";;"088320003000000010401000000000";Englobe_Nuevo_FMI;"040-451527";Privado_Privado;NPH;"1193";;;
1643236;L7_563;563;563;ATLÁNTICO;TUBARÁ;"20/10/2025";"040-243364";;"088320003000000010060000000000";Englobe_Nuevo_FMI;"040-451527";Privado_Privado;NPH;"1193";;;
1643237;L7_264;265;265;BOYACÁ;SOGAMOSO;"20/10/2025";"095-104663";;"157590102000001840043000000000";Englobe_Nuevo_FMI;"095-166972";Privado_Privado;NPH;"261.25";;;
1643237;L7_264;264;264;BOYACÁ;SOGAMOSO;"20/10/2025";"095-60080";;"157590102000001840040000000000";Englobe_Nuevo_FMI;"095-166972";Privado_Privado;NPH;"261.25";;;
