"objectid";"id_operacion";"codigo_orip";"matricula_inmobiliaria";"area_catastral_terreno";"numero_predial_nacional";"tipo";"condicion_predio";"destinacion_economica";"area_registral_m2";"tipo_referencia_fmi_antiguo";"coeficiente";"area_coeficiente";"globalid";"predioinformal_guid";"municipio";"referencia_registral";"gdb_geomattr_data";"shape"
1532629;"1543793";"083";"28342";105,00000000;"154690100000001050045000000000";Privado;NPH;Habitacional;;;;;{5B9FF498-7336-4904-AB3A-A93D2CB13FD1};{00000000-0000-0000-0000-000000000000};;;;POINT (4936935,732022223 2206871,2207912616)
1403950;"1543808";"083";"29640";615,00000000;"154690100000001060002000000000";Privado;NPH;Habitacional;;;;;{D3DDAAD2-18D9-4D6E-85AF-57ADC2B86B2A};{00000000-0000-0000-0000-000000000000};;;;POINT (4936546,040403787 2207050,499045425)
1175377;"1543818";"083";"10890";60,00000000;"154690100000001060013000000000";Privado;NPH;Habitacional;;;;;{718BD554-2857-4ADE-A5DC-A16D2D076ACB};{00000000-0000-0000-0000-000000000000};;;;POINT (4936607,520847462 2207062,58709924)
1052556;"1544414";"083";"27311";90,00000000;"154690100000001500001000000000";Privado;NPH;Habitacional;;;;;{770C1DDA-F569-45AC-8FD1-5145065446EF};{00000000-0000-0000-0000-000000000000};;;;POINT (4936886,218503989 2207103,953444416)
1272358;"1544423";"083";"27308";90,00000000;"154690100000001500010000000000";Privado;NPH;Habitacional;;;;;{716B02ED-C5F0-481A-B0F2-296FAC9149C4};{00000000-0000-0000-0000-000000000000};;;;POINT (4936903,339969149 2207092,4542978187)
1500573;"1544429";"083";"27323";90,00000000;"154690100000001510004000000000";Privado;NPH;Habitacional;;;;;{B3C081A3-AA1D-4792-B030-DCD808152034};{00000000-0000-0000-0000-000000000000};;;;POINT (4936917,023441531 2207073,541265127)
1082747;"1544430";"083";"27321";90,00000000;"154690100000001510005000000000";Privado;NPH;Habitacional;;;;;{3BE5FAFF-3096-4F6B-B12D-4087CED33C27};{00000000-0000-0000-0000-000000000000};;;;POINT (4936921,733028312 2207077,9621607917)
1143722;"1544436";"083";"27316";90,00000000;"154690100000001510011000000000";Privado;NPH;Habitacional;;;;;{49954071-4954-4F83-9EB0-F9C67E8E37C5};{00000000-0000-0000-0000-000000000000};;;;POINT (4936945,313193744 2207066,9903167663)
1305694;"1540708";"083";"14447";95,00000000;"154690100000000020026000000000";Privado;NPH;Habitacional;;;;;{7587F481-1BA5-420A-9B22-14F138C5BF17};{00000000-0000-0000-0000-000000000000};;;;POINT (4936517,4015820045 2207538,3884082045)
1143546;"1541324";"083";"5710";227,00000000;"154690100000000200002000000000";Privado;NPH;Habitacional;;;;;{FB7058B5-CC14-4C7B-AEBD-81D57868174F};{00000000-0000-0000-0000-000000000000};;;;POINT (4936876,046316391 2207577,923232145)
1436100;"1541331";"083";"3298";58,00000000;"154690100000000200009000000000";Privado;NPH;Habitacional;;;;;{5E70E9D5-E133-42F0-83D8-AA8957621992};{00000000-0000-0000-0000-000000000000};;;;POINT (4936851,732797764 2207516,2444483247)
1240501;"1541961";;"";1013,00000000;"154690100000000380002000000000";Privado;NPH;Habitacional;;;;;{94EF1358-84B5-49EB-8F4F-8866D2FBE608};{00000000-0000-0000-0000-000000000000};;;;POINT (4937228,055564677 2207515,8902909784)
1436139;"1541974";"083";"24839";126,00000000;"154690100000000380015000000000";Privado;NPH;Agropecuario;;;;;{153DCEC2-7B8F-4343-B79B-CB1EF6DE5011};{00000000-0000-0000-0000-000000000000};;;;POINT (4937336,932539705 2207524,580929405)
1305778;"1542574";"083";"33500";84,00000000;"154690100000000570010000000000";Privado;NPH;Habitacional;;;;;{912C89AA-7336-4EA7-B38F-C720151A6101};{00000000-0000-0000-0000-000000000000};;;;POINT (4936328,814307898 2206188,1758275446)
1208248;"1542583";"083";"9297";206,00000000;"154690100000000580008000000000";Privado;NPH;Habitacional;;;;;{0E5E2181-FB5F-4590-B38D-9EAE18A2834E};{00000000-0000-0000-0000-000000000000};;;;POINT (4936548,960081741 2207379,3247316647)
1272256;"1542587";"083";"2360";79,00000000;"154690100000000580012000000000";Privado;NPH;Habitacional;;;;;{C49027EB-2F4C-4062-9246-37AA8160A79F};{00000000-0000-0000-0000-000000000000};;;;POINT (4936522,174664004 2207371,751407177)
1337572;"1543824";"083";"38403";358,00000000;"154690100000001060020000000000";Privado;NPH;Habitacional;;;;;{0C84FB0F-CFF7-406D-B904-52F252402C9C};{00000000-0000-0000-0000-000000000000};;;;POINT (4936543,876731949 2206921,332129149)
1208309;"1543828";"083";"8910";223,00000000;"154690100000001060024000000000";Privado;NPH;Habitacional;;;;;{0655FE56-39C7-4DDA-A309-2094943C8EA1};{00000000-0000-0000-0000-000000000000};;;;POINT (4936537,080238385 2206995,6283784867)
1369641;"1543833";;"";111,00000000;"154690100000001060029000000000";Privado;NPH;Habitacional;;;;;{06DD0670-3690-49B1-AC6B-6F76A8D9585D};{00000000-0000-0000-0000-000000000000};;;;POINT (4936531,127010088 2207057,3535213685)
1052373;"1540752";"083";"24520";188,00000000;"154690100000000030001000000000";Privado;NPH;Habitacional;;;;;{17F26466-AD44-4233-A5AC-05C7EFEE8DE3};{00000000-0000-0000-0000-000000000000};;;;POINT (4936584,195169475 2207526,8829575977)
1110802;"1540769";"083";"28003";71,00000000;"154690100000000030030000000000";Privado;NPH;Habitacional;;;;;{8BAAC784-2F22-4477-8BFB-4D8802B85AB0};{00000000-0000-0000-0000-000000000000};;;;POINT (4936593,079693761 2207566,1412352547)
1272184;"1541366";"083";"20169";193,00000000;"154690100000000210018000000000";Privado;NPH;Habitacional;;;;;{B4AB4C24-F41A-44D2-B956-3581EE424330};{00000000-0000-0000-0000-000000000000};;;;POINT (4936404,603626961 2207130,8692047084)
1208189;"1541368";"083";"22989";98,00000000;"154690100000000210020000000000";Privado;NPH;Habitacional;;;;;{2EB8D76D-B319-4BAB-A087-0C6BB77C88D7};{00000000-0000-0000-0000-000000000000};;;;POINT (4936449,825159204 2207150,9633273133)
1305726;"1541384";"083";"9330";165,00000000;"154690100000000220015000000000";Privado;NPH;Habitacional;;;;;{672B7303-1059-4091-A389-B2B2F8159F84};{00000000-0000-0000-0000-000000000000};;;;POINT (4936620,286887262 2207221,9656154322)
1052453;"1542616";"083";"20788";144,00000000;"154690100000000600015000000000";Privado;NPH;Habitacional;;;;;{6A4782F0-12BB-4D0A-88E2-A3210B2424A5};{00000000-0000-0000-0000-000000000000};;;;POINT (4936331,510389561 2206466,8779706825)
1403852;"1542642";"083";"28224";134,00000000;"154690100000000600055000000000";Privado;NPH;Habitacional;;;;;{6DDE5408-204B-4EE9-AD12-EAE6BC6D1D78};{00000000-0000-0000-0000-000000000000};;;;POINT (4936245,529745206 2206199,9844791545)
1082658;"1542643";"083";"28226";123,00000000;"154690100000000600056000000000";Privado;NPH;Habitacional;;;;;{8C30A851-2850-45A1-9189-4A0D55F38B7D};{00000000-0000-0000-0000-000000000000};;;;POINT (4936252,52784708 2206195,288653414)
1052484;"1543237";"083";"38045";110,00000000;"154690100000000740028000000000";Privado;NPH;Habitacional;;;;;{F7226D06-D8DC-4814-A3FA-D6C68932371E};{00000000-0000-0000-0000-000000000000};;;;POINT (4937081,0128163295 2207341,1492565987)
1175338;"1543244";"083";"5741";68,00000000;"154690100000000750006000000000";Privado;NPH;Habitacional;;;;;{131646D3-FADF-49B9-8AB9-92A571717A20};{00000000-0000-0000-0000-000000000000};;;;POINT (4936523,469196896 2206611,8682710286)
1467800;"1543255";"083";"5752";127,00000000;"154690100000000750017000000000";Privado;NPH;Habitacional;;;;;{329EDCD4-0AD5-475F-B082-50D455C98506};{00000000-0000-0000-0000-000000000000};;;;POINT (4936573,906628838 2206588,910730404)
1175381;"1543862";"083";"30901";61,00000000;"154690100000001060059000000000";Privado;NPH;Habitacional;;;;;{6ED843CC-1DE7-48BA-AAD4-2C16C8DAEB92};{00000000-0000-0000-0000-000000000000};;;;POINT (4936607,270634255 2206999,4745013514)
1082755;"1544493";"083";"28431";660,00000000;"154690100000001540801800000030";Privado;Condominio_Unidad_Predial;Habitacional;;;;;{8A6473D0-C5E9-4251-BA29-422992E11E29};{00000000-0000-0000-0000-000000000000};;;;POINT (4935722,067800009 2207892,958873554)
1500365;"1540788";;"";182,00000000;"154690100000000040019000000000";Privado;NPH;Habitacional;;;;;{CB15AF30-A4B5-498E-94C0-B515FFE009FA};{00000000-0000-0000-0000-000000000000};;;;POINT (4936724,500442503 2207675,2544318517)
1082583;"1540792";"083";"7302";72,00000000;"154690100000000040022000000000";Privado;NPH;Habitacional;;;;;{B2277E82-2412-4360-93D0-1006FE8CFD3B};{00000000-0000-0000-0000-000000000000};;;;POINT (4936664,610784884 2207579,5015892866)
1052377;"1540800";"083";"18331";102,00000000;"154690100000000040031000000000";Privado;NPH;Habitacional;;;;;{219A71E1-BC71-4F74-97F9-8AFCB32C6F8E};{00000000-0000-0000-0000-000000000000};;;;POINT (4936593,376851607 2207652,5602191943)
1082584;"1540802";"083";"18333";102,00000000;"154690100000000040033000000000";Privado;NPH;Habitacional;;;;;{2047915E-5090-4133-8AAE-A3942629ABF0};{00000000-0000-0000-0000-000000000000};;;;POINT (4936584,263189297 2207662,6051488128)
1500368;"1540807";"083";"18338";102,00000000;"154690100000000040038000000000";Privado;NPH;Habitacional;;;;;{B2480D66-34BF-45C9-B024-F5142E57B485};{00000000-0000-0000-0000-000000000000};;;;POINT (4936606,530511348 2207663,291965128)
1082585;"1540810";"083";"18335";126,00000000;"154690100000000040041000000000";Privado;NPH;Habitacional;;;;;{BA2DA142-32B3-4760-9CEF-573193F868F0};{00000000-0000-0000-0000-000000000000};;;;POINT (4936621,523607731 2207648,3318075575)
1500405;"1541429";"083";"25279";70,00000000;"154690100000000220057000000000";Privado;NPH;Habitacional;;;;;{FFB7D4A5-E27A-4EFE-B529-60E16F781E06};{00000000-0000-0000-0000-000000000000};;;;POINT (4936602,937099354 2207236,343778802)
1082607;"1541430";"083";"15706";45,00000000;"154690100000000220058000000000";Privado;NPH;Habitacional;;;;;{8FA4024C-9EB9-4D5A-BBA9-BF82D1E8604D};{00000000-0000-0000-0000-000000000000};;;;POINT (4936608,725836015 2207239,2691566893)
1403859;"1542058";"083";"3092";257,00000000;"154690100000000400008000000000";Privado;NPH;Habitacional;;;;;{F4729681-9048-47EE-9CF8-7861569EED16};{00000000-0000-0000-0000-000000000000};;;;POINT (4937205,001194774 2207365,037271713)
1369612;"1543275";"083";"5781";80,00000000;"154690100000000760004000000000";Privado;NPH;Habitacional;;;;;{04D18753-6099-4C98-91A5-C6A770BB65AD};{00000000-0000-0000-0000-000000000000};;;;POINT (4936603,584203488 2206593,5893992335)
1436205;"1543277";"083";"5783";80,00000000;"154690100000000760006000000000";Privado;NPH;Habitacional;;;;;{2BFD076F-E440-4FB9-983C-C292C6CCCB8F};{00000000-0000-0000-0000-000000000000};;;;POINT (4936613,856386427 2206590,07865113)
1052489;"1543286";"083";"5792";75,00000000;"154690100000000760015000000000";Privado;NPH;Habitacional;;;;;{42E08826-4769-4D8D-A8A5-5C3B79405D2F};{00000000-0000-0000-0000-000000000000};;;;POINT (4936621,259267312 2206573,073906488)
1500537;"1543906";"083";"27542";307,00000000;"154690100000001080801800000029";Privado;Condominio_Unidad_Predial;Habitacional;;;;;{4D88AFA9-4EFA-402D-BE76-4CDC12513C26};{00000000-0000-0000-0000-000000000000};;;;POINT (4936260,163310442 2205991,2675035456)
1052530;"1543926";"083";"18361";107,00000000;"154690100000001150006000000000";Privado;NPH;Habitacional;;;;;{DFDFFF37-872D-4580-9EED-D59D4FA7A725};{00000000-0000-0000-0000-000000000000};;;;POINT (4936673,801926915 2207713,2518834285)
1110978;"1543935";"083";"18355";107,00000000;"154690100000001150015000000000";Privado;NPH;Habitacional;;;;;{113729CF-02E8-4191-B486-4AAF161DC80F};{00000000-0000-0000-0000-000000000000};;;;POINT (4936648,97647068 2207716,542329225)
1305704;"1540830";"083";"27259";81,00000000;"154690100000000050012000000000";Privado;NPH;Habitacional;;;;;{537F4DD6-1393-4DEA-836F-8A032BDE1581};{00000000-0000-0000-0000-000000000000};;;;POINT (4936770,534545464 2207677,135032611)
1175230;"1541445";"083";"8715";422,00000000;"154690100000000230001000000000";Privado;NPH;Habitacional;;;;;{39264C2A-BC28-4C0E-9716-D93B2CF85AB7};{00000000-0000-0000-0000-000000000000};;;;POINT (4936751,413462743 2207404,0587226036)
1532514;"1542083";"083";"32866";105,00000000;"154690100000000400036000000000";Privado;NPH;Habitacional;;;;;{B050DC12-3B09-422A-9E19-4FF62517578B};{00000000-0000-0000-0000-000000000000};;;;POINT (4937280,3622278785 2207336,004453227)
1500471;"1542688";"083";"14745";94,00000000;"154690100000000610030000000000";Privado;NPH;Habitacional;;;;;{A2300A48-80C8-4098-845C-42080A9429B7};{00000000-0000-0000-0000-000000000000};;;;POINT (4936439,613130525 2206588,8459119555)
1052459;"1542726";"083";"32974";155,00000000;"154690100000000610072000000000";Privado;NPH;Habitacional;;;;;{8783B52E-F8A8-40A8-B690-87F03C96530D};{00000000-0000-0000-0000-000000000000};;;;POINT (4936360,877215333 2206832,653029793)
1175346;"1543327";"083";"5833";60,00000000;"154690100000000790006000000000";Privado;NPH;Habitacional;;;;;{10FE4FA1-88F2-49AA-B4AF-C7B4F5F0C8DF};{00000000-0000-0000-0000-000000000000};;;;POINT (4936702,905060267 2206531,699145796)
1082684;"1543345";"083";"11009";60,00000000;"154690100000000800009000000000";Privado;NPH;Habitacional;;;;;{69E7A2D0-8587-42B2-9F04-7ECB570323D7};{00000000-0000-0000-0000-000000000000};;;;POINT (4936714,044774243 2206561,1225834046)
1052531;"1543936";"083";"18356";107,00000000;"154690100000001150016000000000";Privado;NPH;Habitacional;;;;;{6AC6E5BB-1A3C-43D4-9076-A1AC905549BB};{00000000-0000-0000-0000-000000000000};;;;POINT (4936644,839099404 2207721,563866606)
1143695;"1543963";"083";"14037";349,00000000;"154690100000001170009000000000";Privado;NPH;Habitacional;;;;;{B8A4224A-85D1-4B38-88DE-237804B99BA8};{00000000-0000-0000-0000-000000000000};;;;POINT (4936533,791195741 2207580,1971447775)
1082764;"1544566";"083";"29725";105,00000000;"154690100000001660001000000000";Privado;NPH;Habitacional;;;;;{2312C142-EF9D-476B-AE8F-B734318CB7EB};{00000000-0000-0000-0000-000000000000};;;;POINT (4937657,204428071 2207604,1963227633)
1404005;"1544583";"083";"29740";105,00000000;"154690100000001670006000000000";Privado;NPH;Habitacional;;;;;{EB7A9BE3-04B9-40D8-8F34-D35C511E8DB9};{00000000-0000-0000-0000-000000000000};;;;POINT (4937636,931185482 2207617,774862945)
1337433;"1540879";"083";"3939";105,00000000;"154690100000000060040000000000";Privado;NPH;Habitacional;;;;;{80124E61-C42F-4A83-802E-C351BEBF14AF};{00000000-0000-0000-0000-000000000000};;;;POINT (4936369,056456154 2207256,3334728684)
1369484;"1540880";"083";"4427";1104,00000000;"154690100000000060041000000000";Privado;NPH;Habitacional;;;;;{A61A7824-E531-4FED-A0F1-80953CC7FE9C};{00000000-0000-0000-0000-000000000000};;;;POINT (4936234,280606564 2207231,9471462797)
1337467;"1541489";"083";"21538";496,00000000;"154690100000000240003000000000";Privado;NPH;Habitacional;;;;;{E96F6D81-CDFD-4D78-AC85-1905B38D8A91};{00000000-0000-0000-0000-000000000000};;;;POINT (4936797,442951882 2207337,218178724)
1337469;"1541502";;"";131,00000000;"154690100000000240018000000000";Privado;NPH;Habitacional;;;;;{0CBF242E-554D-4C6E-AE52-6F7BE2C7580B};{00000000-0000-0000-0000-000000000000};;;;POINT (4936856,948487623 2207489,2304003714)
1175234;"1541504";"083";"8146";105,00000000;"154690100000000240020000000000";Privado;NPH;Habitacional;;;;;{B2CCB4D5-0677-4597-BB1A-82A3BB78222E};{00000000-0000-0000-0000-000000000000};;;;POINT (4936870,029736674 2207503,590670829)
1208230;"1542104";"083";"18047";85,00000000;"154690100000000410008000000000";Privado;NPH;Habitacional;;;;;{C2D9ECAD-8C22-4708-8A87-C7F3A48C49D9};{00000000-0000-0000-0000-000000000000};;;;POINT (4937306,126790908 2207419,1123857303)
1082663;"1542738";"083";"32986";147,00000000;"154690100000000610084000000000";Privado;NPH;Habitacional;;;;;{929A9751-6F5F-441E-846D-CA9334849188};{00000000-0000-0000-0000-000000000000};;;;POINT (4936350,646423319 2206753,5074125705)
1082685;"1543353";"083";"11017";60,00000000;"154690100000000800017000000000";Privado;NPH;Habitacional;;;;;{B62BD944-8632-457C-8954-84A7F010BD44};{00000000-0000-0000-0000-000000000000};;;;POINT (4936670,736574192 2206562,213415648)
1143648;"1543355";"083";"11021";60,00000000;"154690100000000810001000000000";Privado;NPH;Habitacional;;;;;{2F510971-CF6E-4318-BE4C-B9611401047C};{00000000-0000-0000-0000-000000000000};;;;POINT (4936702,319090452 2206599,4872503276)
1082687;"1543379";"083";"9233";115,00000000;"154690100000000820016000000000";Privado;NPH;Habitacional;;;;;{4D4E212B-1506-425D-932E-26BAC05AC573};{00000000-0000-0000-0000-000000000000};;;;POINT (4936516,2589633865 2207169,2678572373)
1272295;"1543380";"083";"9234";113,00000000;"154690100000000820017000000000";Privado;NPH;Habitacional;;;;;{F2838A07-74AB-4205-81C2-028C915E4906};{00000000-0000-0000-0000-000000000000};;;;POINT (4936522,768120851 2207172,9363761833)
1436210;"1543387";"083";"12807";109,00000000;"154690100000000820025000000000";Privado;NPH;Habitacional;;;;;{E8809749-9D5A-455F-B120-629A439E2E09};{00000000-0000-0000-0000-000000000000};;;;POINT (4936540,373445418 2207187,574589135)
1175394;"1543977";"083";"32512";78,00000000;"154690100000001170024000000000";Privado;NPH;Habitacional;;;;;{72D2CCF6-842F-4C39-883C-A7F897AF9608};{00000000-0000-0000-0000-000000000000};;;;POINT (4936542,843304282 2207625,345747085)
1082731;"1544003";"083";"32538";57,00000000;"154690100000001170050000000000";Privado;NPH;Habitacional;;;;;{C312D2AE-DAD4-4F38-9FE4-B9CAB4F7BA3E};{00000000-0000-0000-0000-000000000000};;;;POINT (4936567,493770562 2207644,106287594)
1052534;"1544007";"083";"17852";1200,00000000;"154690100000001180801800000003";Privado;Condominio_Unidad_Predial;Habitacional;;;;;{E8AE5117-3C98-4C5B-8CB1-022022CE8C75};{00000000-0000-0000-0000-000000000000};;;;POINT (4936052,534430945 2208095,015015799)
1052563;"1544636";"083";"30774";121,00000000;"154690100000001710016000000000";Privado;NPH;Habitacional;;;;;{7E935331-E925-4C86-B15A-54C2DB1B4125};{00000000-0000-0000-0000-000000000000};;;;POINT (4937185,152813032 2207043,3489728314)
1143650;"1543373";"083";"10883";196,00000000;"154690100000000820010000000000";Privado;NPH;Habitacional;;;;;{B6295999-140E-4DE5-A92A-BA42657B5AC7};{00000000-0000-0000-0000-000000000000};;;;POINT (4936522,16903941 2207108,3001887137)
1099026;"1534030";"083";"20859";766,00000000;"154690000000000130801800000166";Privado;Condominio_Unidad_Predial;Recreacional;;;;;{5618F551-C41F-4C2C-9A73-D7706E0A26DA};{00000000-0000-0000-0000-000000000000};;;;POINT (4934057,654971016 2212225,3747504456)
1128050;"1535135";"083";"23945";1038,00000000;"154690000000000160804800000458";Privado;Condominio_Unidad_Predial;Recreacional;;;;;{C23F4B50-F403-43A7-B3D4-196F242B528D};{00000000-0000-0000-0000-000000000000};;;;POINT (4932746,058774713 2213249,670527051)
1225571;"1535164";"083";"23974";1190,00000000;"154690000000000160804800000487";Privado;Condominio_Unidad_Predial;Recreacional;;;;;{092BD521-2919-44F4-B933-8B5F1B8694FB};{00000000-0000-0000-0000-000000000000};;;;POINT (4932602,587963009 2213060,82183363)
1240515;"1542151";"083";"18685";144,00000000;"154690100000000420010000000000";Privado;NPH;Habitacional;;;;;{149239BC-F1A1-4447-8E28-40BA964ACD4A};{00000000-0000-0000-0000-000000000000};;;;POINT (4936595,125175939 2206622,5200146995)
1467727;"1542195";"083";"5772";60,00000000;"154690100000000430026000000000";Privado;NPH;Habitacional;;;;;{5A28A339-FFDB-4E4D-ACF8-3A713C2BED29};{00000000-0000-0000-0000-000000000000};;;;POINT (4936503,135064738 2206578,635957239)
1202713;"1543611";"083";"34964";99,00000000;"154690100000001010013000000000";Privado;NPH;Habitacional;;;;;{A1B7DC5C-5B31-435C-9997-1086EE32905B};{00000000-0000-0000-0000-000000000000};;;;POINT (4937296,603120642 2207293,1358959097)
