"objectid";"id_operacion";"id";"no, fmi";"dirección territorial";"municipio";"fecha_envio_juridico";"folio_matriz";"novedadfmi_tipo";"npnmatriz";"novedad_numero_predial";"folio_derivados";"predio tipo";"condicion prop derivado";"área registral m2";"coeficiente";"área coefieciente";"field15"
1642469;L5_197;197;197;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163077";Privado_Privado;PH_Unidad_Predial;"2.11";0.01011;"2.11";
1642470;L5_196;196;196;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163070";Privado_Privado;PH_Unidad_Predial;"50";0.30182;"50";
1642471;L5_195;195;195;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163069";Privado_Privado;PH_Unidad_Predial;"79";0.47687;"79";
1642472;L5_194;194;194;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163068";Privado_Privado;PH_Unidad_Predial;"79";0.47687;"79";
1642473;L5_193;193;193;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-162992";Privado_Privado;PH_Unidad_Predial;"33";0.1992;"33";
1642474;L5_192;192;192;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163081";Privado_Privado;PH_Unidad_Predial;"2.11";0.01011;"2.11";
1642475;L5_191;191;191;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163063";Privado_Privado;PH_Unidad_Predial;"33";0.1992;"33";
1642476;L5_190;190;190;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-162993";Privado_Privado;PH_Unidad_Predial;"50";0.30182;"50";
1642477;L5_189;189;189;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163082";Privado_Privado;PH_Unidad_Predial;"2.11";0.01011;"2.11";
1642478;L5_188;188;188;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163020";Privado_Privado;PH_Unidad_Predial;"50";0.30182;"50";
1642479;L5_187;187;187;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163064";Privado_Privado;PH_Unidad_Predial;"169.1";0.76898;"169.1";
1642480;L5_186;186;186;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163067";Privado_Privado;PH_Unidad_Predial;"50";0.30182;"50";
1642481;L5_185;185;185;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163066";Privado_Privado;PH_Unidad_Predial;"33";0.1992;"33";
1642482;L5_184;184;184;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163079";Privado_Privado;PH_Unidad_Predial;"2.11";0.01011;"2.11";
1642483;L5_183;183;183;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163047";Privado_Privado;PH_Unidad_Predial;"50";0.30182;"50";
1642484;L5_182;182;182;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163046";Privado_Privado;PH_Unidad_Predial;"33";0.1992;"33";
1642485;L5_181;181;181;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163029";Privado_Privado;PH_Unidad_Predial;"50";0.30182;"50";
1642486;L5_180;180;180;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163014";Privado_Privado;PH_Unidad_Predial;"50";0.30182;"50";
1642487;L5_179;179;179;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163013";Privado_Privado;PH_Unidad_Predial;"79";0.47687;"79";
1642488;L5_178;178;178;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163030";Privado_Privado;PH_Unidad_Predial;"79";0.47687;"79";
1642489;L5_177;177;177;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163012";Privado_Privado;PH_Unidad_Predial;"79";0.47687;"79";
1642490;L5_176;176;176;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163028";Privado_Privado;PH_Unidad_Predial;"33";0.1992;"33";
1642491;L5_175;175;175;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163032";Privado_Privado;PH_Unidad_Predial;"50";0.30182;"50";
1642492;L5_174;174;174;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163031";Privado_Privado;PH_Unidad_Predial;"79";0.47687;"79";
1642493;L5_173;173;173;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163027";Privado_Privado;PH_Unidad_Predial;"33";0.1992;"33";
1642494;L5_172;172;172;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163015";Privado_Privado;PH_Unidad_Predial;"33";0.1992;"33";
1642495;L5_171;171;171;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163026";Privado_Privado;PH_Unidad_Predial;"50";0.30182;"50";
1642496;L5_170;170;170;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163023";Privado_Privado;PH_Unidad_Predial;"50";0.30182;"50";
1642497;L5_169;169;169;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163022";Privado_Privado;PH_Unidad_Predial;"33";0.1992;"33";
1642498;L5_168;168;168;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163019";Privado_Privado;PH_Unidad_Predial;"79";0.47687;"79";
1642499;L5_167;167;167;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163011";Privado_Privado;PH_Unidad_Predial;"50";0.30182;"50";
1642500;L5_166;166;166;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163018";Privado_Privado;PH_Unidad_Predial;"79";0.47687;"79";
1642501;L5_165;165;165;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163016";Privado_Privado;PH_Unidad_Predial;"33";0.1992;"33";
1642502;L5_164;164;164;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163017";Privado_Privado;PH_Unidad_Predial;"50";0.30182;"50";
1642503;L5_163;163;163;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163025";Privado_Privado;PH_Unidad_Predial;"79";0.47687;"79";
1642504;L5_162;162;162;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163024";Privado_Privado;PH_Unidad_Predial;"79";0.47687;"79";
1642505;L5_161;161;161;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163002";Privado_Privado;PH_Unidad_Predial;"50";0.30182;"50";
1642506;L5_160;160;160;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163033";Privado_Privado;PH_Unidad_Predial;"33";0.1992;"33";
1642507;L5_159;159;159;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163117";Privado_Privado;PH_Unidad_Predial;"2.11";0.01011;"2.11";
1642508;L5_158;158;158;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163151";Privado_Privado;PH_Unidad_Predial;"51";0.30785;"51";
1642509;L5_157;157;157;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163118";Privado_Privado;PH_Unidad_Predial;"2.11";0.01011;"2.11";
1642510;L5_156;156;156;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163159";Privado_Privado;PH_Unidad_Predial;"51";0.30785;"51";
1642511;L5_155;155;155;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163150";Privado_Privado;PH_Unidad_Predial;"51";0.30785;"51";
1642512;L5_154;154;154;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163160";Privado_Privado;PH_Unidad_Predial;"33";0.1992;"33";
1642513;L5_153;153;153;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163113";Privado_Privado;PH_Unidad_Predial;"2.11";0.01011;"2.11";
1642514;L5_152;152;152;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163268";Privado_Privado;PH_Unidad_Predial;"10.6";0.02716;"10.6";
1642515;L5_151;151;151;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163158";Privado_Privado;PH_Unidad_Predial;"51";0.30785;"51";
1642516;L5_150;150;150;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163282";Privado_Privado;PH_Unidad_Predial;"134.8";0.97643;"134.8";
1642517;L5_149;149;149;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163154";Privado_Privado;PH_Unidad_Predial;"51";0.30785;"51";
1642518;L5_148;148;148;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163155";Privado_Privado;PH_Unidad_Predial;"51";0.30785;"51";
1642519;L5_147;147;147;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163156";Privado_Privado;PH_Unidad_Predial;"33";0.1992;"33";
1642520;L5_146;146;146;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163153";Privado_Privado;PH_Unidad_Predial;"33";0.1992;"33";
1642521;L5_145;145;145;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163114";Privado_Privado;PH_Unidad_Predial;"2.11";0.01011;"2.11";
1642522;L5_144;144;144;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163283";Privado_Privado;PH_Unidad_Predial;"132.48";0.95963;"132.48";
1642523;L5_143;143;143;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163157";Privado_Privado;PH_Unidad_Predial;"33";0.1992;"33";
1642524;L5_142;142;142;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163281";Privado_Privado;PH_Unidad_Predial;"134.8";0.97643;"134.8";
1642525;L5_141;141;141;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163116";Privado_Privado;PH_Unidad_Predial;"2.11";0.01011;"2.11";
1642526;L5_140;140;140;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163152";Privado_Privado;PH_Unidad_Predial;"33";0.1992;"33";
1642527;L5_139;139;139;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163266";Privado_Privado;PH_Unidad_Predial;"10.6";0.02716;"10.6";
1642528;L5_138;138;138;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163267";Privado_Privado;PH_Unidad_Predial;"10.6";0.02716;"10.6";
1642529;L5_137;137;137;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163276";Privado_Privado;PH_Unidad_Predial;"10.6";0.02716;"10.6";
1642530;L5_136;136;136;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163269";Privado_Privado;PH_Unidad_Predial;"10.6";0.02716;"10.6";
1642531;L5_135;135;135;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163273";Privado_Privado;PH_Unidad_Predial;"10.6";0.02716;"10.6";
1642532;L5_134;134;134;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163130";Privado_Privado;PH_Unidad_Predial;"51";0.30785;"51";
1642533;L5_133;133;133;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163131";Privado_Privado;PH_Unidad_Predial;"51";0.30785;"51";
1642534;L5_132;132;132;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163278";Privado_Privado;PH_Unidad_Predial;"10.6";0.02716;"10.6";
1642535;L5_131;131;131;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163279";Privado_Privado;PH_Unidad_Predial;"10.6";0.02716;"10.6";
1642536;L5_130;130;130;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163272";Privado_Privado;PH_Unidad_Predial;"10.6";0.02716;"10.6";
1642537;L5_129;129;129;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163138";Privado_Privado;PH_Unidad_Predial;"51";0.30785;"51";
1642538;L5_128;128;128;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163129";Privado_Privado;PH_Unidad_Predial;"31";0.18713;"31";
1642539;L5_127;127;127;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163137";Privado_Privado;PH_Unidad_Predial;"33";0.1992;"33";
1642540;L5_126;126;126;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163132";Privado_Privado;PH_Unidad_Predial;"31";0.18713;"31";
1642541;L5_125;125;125;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163133";Privado_Privado;PH_Unidad_Predial;"33";0.1992;"33";
1642542;L5_124;124;124;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163134";Privado_Privado;PH_Unidad_Predial;"51";0.30785;"51";
1642543;L5_123;123;123;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163274";Privado_Privado;PH_Unidad_Predial;"10.6";0.02716;"10.6";
1642544;L5_122;122;122;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163275";Privado_Privado;PH_Unidad_Predial;"10.6";0.02716;"10.6";
1642545;L5_121;121;121;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163136";Privado_Privado;PH_Unidad_Predial;"33";0.1992;"33";
1642546;L5_120;120;120;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163277";Privado_Privado;PH_Unidad_Predial;"10.6";0.02716;"10.6";
1642547;L5_119;119;119;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163135";Privado_Privado;PH_Unidad_Predial;"51";0.30785;"51";
1642548;L5_118;118;118;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163149";Privado_Privado;PH_Unidad_Predial;"33";0.1992;"33";
1642549;L5_117;117;117;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163139";Privado_Privado;PH_Unidad_Predial;"51";0.30785;"51";
1642550;L5_116;116;116;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163035";Privado_Privado;PH_Unidad_Predial;"50";0.30182;"50";
1642551;L5_115;115;115;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163042";Privado_Privado;PH_Unidad_Predial;"79";0.47687;"79";
1642552;L5_114;114;114;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163043";Privado_Privado;PH_Unidad_Predial;"79";0.47687;"79";
1642553;L5_113;113;113;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163044";Privado_Privado;PH_Unidad_Predial;"50";0.30182;"50";
1642554;L5_112;112;112;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163005";Privado_Privado;PH_Unidad_Predial;"50";0.30182;"50";
1642555;L5_111;111;111;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163045";Privado_Privado;PH_Unidad_Predial;"33";0.1992;"33";
1642556;L5_110;110;110;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163041";Privado_Privado;PH_Unidad_Predial;"50";0.30182;"50";
1642557;L5_109;109;109;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163003";Privado_Privado;PH_Unidad_Predial;"33";0.1992;"33";
1642558;L5_108;108;108;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163004";Privado_Privado;PH_Unidad_Predial;"33";0.1992;"33";
1642559;L5_107;107;107;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163006";Privado_Privado;PH_Unidad_Predial;"79";0.47687;"79";
1642560;L5_106;106;106;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163007";Privado_Privado;PH_Unidad_Predial;"79";0.47687;"79";
1642561;L5_105;105;105;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163040";Privado_Privado;PH_Unidad_Predial;"33";0.1992;"33";
1642562;L5_104;104;104;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163111";Privado_Privado;PH_Unidad_Predial;"2.11";0.01011;"2.11";
1642563;L5_103;103;103;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163036";Privado_Privado;PH_Unidad_Predial;"79";0.47687;"79";
1642564;L5_102;102;102;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163010";Privado_Privado;PH_Unidad_Predial;"33";0.1992;"33";
1642565;L5_101;101;101;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163034";Privado_Privado;PH_Unidad_Predial;"33";0.1992;"33";
1642566;L5_100;100;100;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163009";Privado_Privado;PH_Unidad_Predial;"33";0.1992;"33";
1642567;L5_99;99;99;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163038";Privado_Privado;PH_Unidad_Predial;"50";0.30182;"50";
1642568;L5_98;98;98;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163037";Privado_Privado;PH_Unidad_Predial;"79";0.47687;"79";
1642569;L5_97;97;97;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163039";Privado_Privado;PH_Unidad_Predial;"33";0.1992;"33";
1642570;L5_96;96;96;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163008";Privado_Privado;PH_Unidad_Predial;"50";0.30182;"50";
1642571;L5_95;95;95;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163080";Privado_Privado;PH_Unidad_Predial;"2.11";0.01011;"2.11";
1642572;L5_94;94;94;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163021";Privado_Privado;PH_Unidad_Predial;"33";0.1992;"33";
1642573;L5_93;93;93;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163085";Privado_Privado;PH_Unidad_Predial;"2.11";0.01011;"2.11";
1642574;L5_92;92;92;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163091";Privado_Privado;PH_Unidad_Predial;"2.11";0.01011;"2.11";
1642575;L5_91;91;91;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163122";Privado_Privado;PH_Unidad_Predial;"2.11";0.01011;"2.11";
1642576;L5_90;90;90;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163098";Privado_Privado;PH_Unidad_Predial;"2.11";0.01011;"2.11";
1642577;L5_89;89;89;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163084";Privado_Privado;PH_Unidad_Predial;"2.11";0.01011;"2.11";
1642578;L5_88;88;88;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163107";Privado_Privado;PH_Unidad_Predial;"2.11";0.01011;"2.11";
1642579;L5_87;87;87;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163106";Privado_Privado;PH_Unidad_Predial;"2.11";0.01011;"2.11";
1642580;L5_86;86;86;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163090";Privado_Privado;PH_Unidad_Predial;"2.11";0.01011;"2.11";
1642581;L5_85;85;85;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163123";Privado_Privado;PH_Unidad_Predial;"2.11";0.01011;"2.11";
1642582;L5_84;84;84;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163099";Privado_Privado;PH_Unidad_Predial;"2.11";0.01011;"2.11";
1642583;L5_83;83;83;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163089";Privado_Privado;PH_Unidad_Predial;"2.11";0.01011;"2.11";
1642584;L5_82;82;82;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163104";Privado_Privado;PH_Unidad_Predial;"2.11";0.01011;"2.11";
1642585;L5_81;81;81;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163103";Privado_Privado;PH_Unidad_Predial;"2.11";0.01011;"2.11";
1642586;L5_80;80;80;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163105";Privado_Privado;PH_Unidad_Predial;"2.11";0.01011;"2.11";
1642587;L5_79;79;79;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163108";Privado_Privado;PH_Unidad_Predial;"2.11";0.01011;"2.11";
1642588;L5_78;78;78;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163097";Privado_Privado;PH_Unidad_Predial;"2.11";0.01011;"2.11";
1642589;L5_77;77;77;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163088";Privado_Privado;PH_Unidad_Predial;"2.11";0.01011;"2.11";
1642590;L5_76;76;76;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163094";Privado_Privado;PH_Unidad_Predial;"2.11";0.01011;"2.11";
1642591;L5_75;75;75;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163083";Privado_Privado;PH_Unidad_Predial;"2.11";0.01011;"2.11";
1642592;L5_74;74;74;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163092";Privado_Privado;PH_Unidad_Predial;"2.11";0.01011;"2.11";
1642593;L5_73;73;73;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163093";Privado_Privado;PH_Unidad_Predial;"2.11";0.01011;"2.11";
1642594;L5_72;72;72;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163109";Privado_Privado;PH_Unidad_Predial;"2.11";0.01011;"2.11";
1642595;L5_71;71;71;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163121";Privado_Privado;PH_Unidad_Predial;"2.11";0.01011;"2.11";
1642596;L5_70;70;70;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163100";Privado_Privado;PH_Unidad_Predial;"2.11";0.01011;"2.11";
