id;no, fmi;dirección territorial;municipio;fecha_envio_juridico;folio_matriz;novedadfmi_tipo;npnmatriz;novedad_numero_predial;folio_derivados;predio tipo;condicion prop derivado;árearegistralm2;coeficiente;área coefieciente;id_operacion_db
8526;8526;META;GRANADA;29/05/2025;236-74377;;5,0313E+29;Desenglobe_Division_Material;236-79791;Privado_Privado;NPH;;;;13401270-11541
736;736;BOLÍVAR;MAGANGUÉ;18/07/2025;064-39616;;SIN NPN;Cancelacion_por_Desenglobe;;;;;;;13584595-3878
143;143;ATLÁNTICO;TUBARÁ;11/07/2025;040-605697;;8,832E+28;Desenglobe_Division_Material;040-658132;Privado_Privado;Condominio_Unidad_Predial;;;;13973179-277
10637;10637;QUINDIO;LA TEBAIDA;28/05/2025;280-160086;;6,3401E+29;Desenglobe_Division_Material;280-251182;Privado_Privado;PH_Unidad_Predial;;;;6029016-12982
5956;5956;META;GRANADA;29/05/2025;236-74377;;5,0313E+29;Desenglobe_Division_Material;236-77229;Privado_Privado;NPH;;;;13401270-9187
2488;2488;BOLÍVAR;TURBACO;23/05/2025;060-346092;;SIN NPN;Desenglobe_Division_Material;060-346800;Privado_Privado;NPH;;;;L2-3294
1071;1071;BOLÍVAR;TURBACO;23/05/2025;060-374508;;SIN NPN;Desenglobe_Division_Material;060-374903;Privado_Privado;PH_Unidad_Predial;;;;L2-3770
3558;3558;BOLÍVAR;TURBACO;26/05/2025;060-340194;;SIN NPN;Desenglobe_Division_Material;060-370275;Privado_Privado;NPH;;;;L2-2775
14531;14531;BOYACÁ;SOGAMOSO;22/08/2025;095-12464;;1,5759E+29;Desenglobe_Division_Material;095-159758;Privado_Privado;PH_Unidad_Predial;14.5;0.85;;1799244-4948
3923;3923;BOLÍVAR;TURBACO;4/07/2025;060-315148;;SIN NPN;Desenglobe_Division_Material;060-339550;Privado_Privado;NPH;;;;L2-1992
9637;9637;META;GRANADA;29/05/2025;236-74377;;5,0313E+29;Desenglobe_Division_Material;236-80895;Privado_Privado;NPH;;;;13401270-12746
5952;5952;META;GRANADA;29/05/2025;236-74377;;5,0313E+29;Desenglobe_Division_Material;236-77225;Privado_Privado;NPH;;;;13401270-9349
5593;5593;META;GRANADA;29/05/2025;236-74377;;5,0313E+29;Desenglobe_Division_Material;236-76871;Privado_Privado;NPH;;;;13401270-10857
13281;13281;BOYACÁ;SOGAMOSO;28/07/2025;095-122074;;1,5759E+29;Desenglobe_Division_Material;095-161217;Privado_Privado;PH_Unidad_Predial;;;;1789121-4930
10696;10696;QUINDIO;LA TEBAIDA;28/05/2025;280-246964;;SIN NPN;Desenglobe_Division_Material;280-246982;Privado_Privado;NPH;10000;;;L2-13072
12009;12009;BOYACÁ;MONIQUIRÁ;30/05/2025;083-28561;;1,5469E+29;Desenglobe_Division_Material;083-46388;Privado_Privado;NPH;175;;;1542635-4514
4688;4688;META;GRANADA;20/06/2025;236-19640;;5,0313E+29;Desenglobe_Division_Material;236-88351;Privado_Privado;PH_Unidad_Predial;;;;4752584-7043
10551;10551;QUINDIO;LA TEBAIDA;28/05/2025;280-73234;;6,3401E+29;Desenglobe_Division_Material;280-256676;Privado_Privado;PH_Unidad_Predial;;;;6028881-13114
5355;5355;META;GRANADA;29/05/2025;236-74377;;5,0313E+29;Desenglobe_Division_Material;236-76634;Privado_Privado;NPH;;;;13401270-11411
12285;12285;BOYACÁ;RAMIRIQUÍ;30/05/2025;090-23775;;1,5599E+29;Englobe_Nuevo_FMI;090-64421;Privado_Privado;NPH;;;;1647774
1143;1143;BOLÍVAR;TURBACO;23/05/2025;060-374508;;SIN NPN;Desenglobe_Division_Material;060-374517;Privado_Privado;PH_Unidad_Predial;;;;L2-3479
13966;13966;BOYACÁ;SOGAMOSO;22/08/2025;095-158224;;1,5759E+29;Desenglobe_Division_Material;095-165882;Privado_Privado;PH_Unidad_Predial;54.96;0.20830000000000001;54.96;14142767-5626
7777;7777;META;GRANADA;29/05/2025;236-74377;;5,0313E+29;Desenglobe_Division_Material;236-79047;Privado_Privado;NPH;;;;13401270-7639
12470;12470;BOYACÁ;RAMIRIQUÍ;30/05/2025;090-31455;;1,5599E+29;Desenglobe_Venta_Parcial;090-61638;Privado_Privado;NPH;;;;L2-323
2189;2189;BOLÍVAR;TURBACO;23/05/2025;060-346092;;SIN NPN;Desenglobe_Division_Material;060-347090;Privado_Privado;NPH;;;;L2-3150
9654;9654;META;GRANADA;29/05/2025;236-74377;;5,0313E+29;Desenglobe_Division_Material;236-80912;Privado_Privado;NPH;;;;13401270-8886
10851;10851;RISARALDA;LA CELIA;30/05/2025;297-8694;;6,6383E+29;Englobe_Nuevo_FMI;297-9425;Privado_Privado;NPH;;;;12095648
14998;14998;BOYACÁ;TIBANÁ;6/06/2025;-;;SIN NPN;Predio_Nuevo;090-65468;Privado_Privado;NPH;;;;L2-128
12844;12844;BOYACÁ;SOGAMOSO;30/05/2025;095-162277;;SIN NPN;Desenglobe_Division_Material;095-165096;Privado_Privado;NPH;;;;L2-5845
9208;9208;META;GRANADA;29/05/2025;236-74377;;5,0313E+29;Desenglobe_Division_Material;236-80467;Privado_Privado;NPH;;;;13401270-7530
9499;9499;META;GRANADA;29/05/2025;236-74377;;5,0313E+29;Desenglobe_Division_Material;236-80757;Privado_Privado;NPH;;;;13401270-9128
8263;8263;META;GRANADA;29/05/2025;236-74377;;5,0313E+29;Desenglobe_Division_Material;236-79528;Privado_Privado;NPH;;;;13401270-8015
7044;7044;META;GRANADA;29/05/2025;236-74377;;5,0313E+29;Desenglobe_Division_Material;236-78317;Privado_Privado;NPH;;;;13401270-10599
582;582;ATLÁNTICO;TUBARÁ;29/05/2025;040-612462;;SIN NPN;Desenglobe_Division_Material;040-639144;Privado_Privado;PH_Unidad_Predial;;;;L2-420
62;62;ATLÁNTICO;TUBARÁ;11/07/2025;040-605697;;8,832E+28;Desenglobe_Division_Material;040-658119;Privado_Privado;Condominio_Unidad_Predial;;;;13973179-270
14526;14526;BOYACÁ;SOGAMOSO;22/08/2025;095-12464;;1,5759E+29;Desenglobe_Division_Material;095-159775;Privado_Privado;PH_Unidad_Predial;82;4.83;;1799244-4959
7690;7690;META;GRANADA;29/05/2025;236-74377;;5,0313E+29;Desenglobe_Division_Material;236-78960;Privado_Privado;NPH;;;;13401270-10182
6761;6761;META;GRANADA;29/05/2025;236-74377;;5,0313E+29;Desenglobe_Division_Material;236-78036;Privado_Privado;NPH;;;;13401270-7676
7726;7726;META;GRANADA;29/05/2025;236-74377;;5,0313E+29;Desenglobe_Division_Material;236-78996;Privado_Privado;NPH;;;;13401270-10333
11135;11135;RISARALDA;GUÁTICA;30/05/2025;293-10662;;6,6318E+29;Desenglobe_Division_Material;293-29985;Privado_Privado;NPH;;;;9280498-13222
1879;1879;BOLÍVAR;TURBACO;25/07/2025;060-251803;;1,3836E+29;Desenglobe_Division_Material;060-338383;Privado_Privado;NPH;289.2;;;1097433-1140
3953;3953;BOLÍVAR;TURBACO;4/07/2025;060-315148;;SIN NPN;Desenglobe_Division_Material;060-339710;Privado_Privado;NPH;;;;L2-1979
4255;4255;META;GRANADA;4/07/2025;236-1428;;5,0313E+29;Desenglobe_Division_Material;236-100531;Privado_Privado;NPH;91;;;4752593-6785
4538;4538;META;GRANADA;20/06/2025;236-19640;;5,0313E+29;Desenglobe_Division_Material;236-71293;Privado_Privado;PH_Unidad_Predial;;;;4752584-6874
2516;2516;BOLÍVAR;TURBACO;23/05/2025;060-346092;;SIN NPN;Desenglobe_Division_Material;060-346828;Privado_Privado;NPH;;;;L2-2792
13679;13679;BOYACÁ;SOGAMOSO;22/08/2025;095-158224;;1,5759E+29;Desenglobe_Division_Material;095-165714;Privado_Privado;PH_Unidad_Predial;54.96;0.20830000000000001;54.96;14142767-5442
7986;7986;META;GRANADA;29/05/2025;236-74377;;5,0313E+29;Desenglobe_Division_Material;236-79255;Privado_Privado;NPH;;;;13401270-9862
2227;2227;BOLÍVAR;TURBACO;23/05/2025;060-346092;;SIN NPN;Desenglobe_Division_Material;060-347128;Privado_Privado;NPH;;;;L2-2797
9590;9590;META;GRANADA;29/05/2025;236-74377;;5,0313E+29;Desenglobe_Division_Material;236-80848;Privado_Privado;NPH;;;;13401270-9893
1334;1334;BOLÍVAR;TURBACO;25/07/2025;060-13937;;1,3836E+29;Desenglobe_Division_Material;060-402881;Privado_Privado;NPH;84;;;13282259-605
6469;6469;META;GRANADA;29/05/2025;236-74377;;5,0313E+29;Desenglobe_Division_Material;236-77739;Privado_Privado;NPH;;;;13401270-8319
3270;3270;BOLÍVAR;TURBACO;25/07/2025;060-316930;;1,3836E+29;Desenglobe_Division_Material;060-338032;Privado_Privado;PH_Unidad_Predial;11.96;3,40E+14;;13282454-2117
190;190;ATLÁNTICO;TUBARÁ;11/07/2025;040-605697;;8,832E+28;Desenglobe_Division_Material;040-658002;Privado_Privado;Condominio_Unidad_Predial;;;;13973179-221
11920;11920;BOYACÁ;MONIQUIRÁ;30/05/2025;083-28546;;1,5469E+29;Desenglobe_Division_Material;083-44244;Privado_Privado;NPH;3300;;;1533543-4503
52;52;ATLÁNTICO;TUBARÁ;11/07/2025;040-605697;;8,832E+28;Desenglobe_Division_Material;040-658108;Privado_Privado;Condominio_Unidad_Predial;;;;13973179-283
8690;8690;META;GRANADA;29/05/2025;236-74377;;5,0313E+29;Desenglobe_Division_Material;236-79953;Privado_Privado;NPH;;;;13401270-10098
10612;10612;QUINDIO;LA TEBAIDA;28/05/2025;280-217907;;6,3401E+29;Desenglobe_Division_Material;280-258510;Privado_Privado;PH_Unidad_Predial;;;;12501833-13028
11093;11093;RISARALDA;LA CELIA;6/06/2025;297-7189;;6,6383E+29;Cancelacion_por_Englobe;;;;;;;9281603
1732;1732;BOLÍVAR;TURBACO;23/05/2025;060-19504;;1,3836E+29;Desenglobe_Division_Material;060-325110;Privado_Privado;PH_Unidad_Predial;;;;1097579-1090
14842;14842;BOYACÁ;SORACÁ;6/06/2025;070-205483;;1,5764E+29;Desenglobe_Division_Material;070-255153;Privado_Privado;NPH;;;;13526862-4129
234;234;ATLÁNTICO;TUBARÁ;29/05/2025;040-162599;;8,832E+28;Desenglobe_Division_Material;040-663797;Privado_Privado;NPH;;;;603476-146
9705;9705;META;GRANADA;29/05/2025;236-74377;;5,0313E+29;Desenglobe_Division_Material;236-80963;Privado_Privado;NPH;;;;13401270-9209
11771;11771;BOYACÁ;MONIQUIRÁ;30/05/2025;083-41758;FMI_Debe_Estar_Cerrado;1,5469E+29;Desenglobe_Division_Material;083-43697;Privado_Privado;NPH;11.021.599.999.999.900;;;1544226-4625
4759;4759;META;GRANADA;22/08/2025;236-27258;;5,0313E+29;Desenglobe_Division_Material;236-96158;Privado_Privado;PH_Unidad_Predial;76.06;11.1;76.06;4760695-7231
3357;3357;BOLÍVAR;TURBACO;25/07/2025;060-316930;;1,3836E+29;Desenglobe_Division_Material;060-337811;Privado_Privado;PH_Unidad_Predial;91.9;0.2616;;13282454-2358
13132;13132;BOYACÁ;SOGAMOSO;28/07/2025;095-165636;;SIN NPN;Desenglobe_Division_Material;095-166536;Privado_Privado;PH_Unidad_Predial;;;;L2-6290
11813;11813;BOYACÁ;MONIQUIRÁ;30/05/2025;083-41758;FMI_Debe_Estar_Cerrado;1,5469E+29;Desenglobe_Division_Material;083-43719;Privado_Privado;NPH;117;;;1544226-4641
434;434;ATLÁNTICO;TUBARÁ;18/07/2025;040-641177;;SIN NPN;Cancelacion_por_Desenglobe;;;;;;;603443-193
7907;7907;META;GRANADA;29/05/2025;236-74377;;5,0313E+29;Desenglobe_Division_Material;236-79176;Privado_Privado;NPH;;;;13401270-11071
8879;8879;META;GRANADA;29/05/2025;236-74377;;5,0313E+29;Desenglobe_Division_Material;236-80139;Privado_Privado;NPH;;;;13401270-9244
2853;2853;BOLÍVAR;TURBACO;4/07/2025;060-26770;;1,3836E+29;Desenglobe_Division_Material;060-349582;Privado_Privado;NPH;347.08;;;1097944-1560
8137;8137;META;GRANADA;29/05/2025;236-74377;;5,0313E+29;Desenglobe_Division_Material;236-79405;Privado_Privado;NPH;;;;13401270-11058
3739;3739;BOLÍVAR;TURBACO;26/05/2025;060-340194;;SIN NPN;Desenglobe_Division_Material;060-370465;Privado_Privado;NPH;;;;L2-2725
14654;14654;BOYACÁ;SOGAMOSO;22/08/2025;095-161518;;SIN NPN;Desenglobe_Division_Material;095-162649;Privado_Privado;PH_Unidad_Predial;80.48;22.488.800.000.000.000;80.48;L2-5803
12749;12749;BOYACÁ;SOGAMOSO;30/05/2025;095-160721;;1,5759E+29;Desenglobe_Division_Material;095-162927;Privado_Privado;NPH;;;;14419129-5794
2341;2341;BOLÍVAR;TURBACO;23/05/2025;060-346092;;SIN NPN;Desenglobe_Division_Material;060-346653;Privado_Privado;NPH;;;;L2-3061
12305;12305;BOYACÁ;RAMIRIQUÍ;30/05/2025;090-20708;;1,5599E+29;Cancelacion;;;;;;;1648266
14076;14076;BOYACÁ;SOGAMOSO;22/08/2025;095-158224;;1,5759E+29;Desenglobe_Division_Material;095-165946;Privado_Privado;PH_Unidad_Predial;54.96;0.20830000000000001;54.96;14142767-5188
8169;8169;META;GRANADA;29/05/2025;236-74377;;5,0313E+29;Desenglobe_Division_Material;236-79436;Privado_Privado;NPH;;;;13401270-9943
11917;11917;BOYACÁ;MONIQUIRÁ;30/05/2025;083-44085;;SIN NPN;Desenglobe_Division_Material;083-45434;Privado_Privado;NPH;4117.97;;;L2-4741
9119;9119;META;GRANADA;29/05/2025;236-74377;;5,0313E+29;Desenglobe_Division_Material;236-80378;Privado_Privado;NPH;;;;13401270-10566
857;857;BOLÍVAR;TURBACO;23/05/2025;060-343413;;SIN NPN;Englobe_Nuevo_FMI;060-374508;Privado_Privado;NPH;250813,79;;;1097888-568-8
12167;12167;BOYACÁ;MONIQUIRÁ;30/05/2025;083-27779;;1,5469E+29;Desenglobe_Division_Material;083-43581;Privado_Privado;NPH;7500;;;1535780-4492
8355;8355;META;GRANADA;29/05/2025;236-74377;;5,0313E+29;Desenglobe_Division_Material;236-79620;Privado_Privado;NPH;;;;13401270-9849
2794;2794;BOLÍVAR;TURBACO;4/07/2025;060-26770;;1,3836E+29;Desenglobe_Division_Material;060-349523;Privado_Privado;NPH;331.32;;;1097944-1434
10006;10006;META;GRANADA;29/05/2025;236-74377;;5,0313E+29;Desenglobe_Division_Material;236-81260;Privado_Privado;NPH;;;;13401270-10398
11748;11748;BOYACÁ;MONIQUIRÁ;30/05/2025;083-23557;FMI_Debe_Estar_Cerrado;SIN NPN;Desenglobe_Division_Material;083-30795;Publico_Uso_Publico;Bien_Uso_Publico;736.68;;;L2-4422
1654;1654;BOLÍVAR;TURBACO;23/05/2025;060-19504;;1,3836E+29;Desenglobe_Division_Material;060-325032;Privado_Privado;PH_Unidad_Predial;;;;1097579-1000
13758;13758;BOYACÁ;SOGAMOSO;22/08/2025;095-158224;;1,5759E+29;Desenglobe_Division_Material;095-166169;Privado_Privado;PH_Unidad_Predial;54.96;0.20830000000000001;54.96;14142767-5388
13395;13395;BOYACÁ;SOGAMOSO;28/07/2025;095-52400;;1,5759E+29;Cancelacion_por_Englobe;;;;;;;1807140
11500;11500;BOYACÁ;GARAGOA;6/06/2025;078-27494;;1,5299E+29;Desenglobe_Division_Material;078-41436;Privado_Privado;NPH;;;;1435103-4203
7010;7010;META;GRANADA;29/05/2025;236-74377;;5,0313E+29;Desenglobe_Division_Material;236-78283;Privado_Privado;NPH;;;;13401270-9463
13087;13087;BOYACÁ;SOGAMOSO;28/07/2025;095-122248;;1,5759E+29;Cambio_Numero_Predial_NPH_a_PH;095-122248;Privado_Privado;PH_Matriz;;;;13519317
6796;6796;META;GRANADA;29/05/2025;236-74377;;5,0313E+29;Desenglobe_Division_Material;236-78071;Privado_Privado;NPH;;;;13401270-11100
537;537;ATLÁNTICO;TUBARÁ;29/05/2025;040-625802;;SIN NPN;Desenglobe_Division_Material;040-654401;Privado_Privado;Condominio_Unidad_Predial;;;;L2-459
14598;14598;BOYACÁ;SOGAMOSO;22/08/2025;095-158150;;1,5759E+29;Desenglobe_Venta_Parcial;095-163305;Publico_Uso_Publico;NPH;25.12;;;1774052-645
6009;6009;META;GRANADA;29/05/2025;236-74377;;5,0313E+29;Desenglobe_Division_Material;236-77281;Privado_Privado;NPH;;;;13401270-8658
11533;11533;BOYACÁ;GARAGOA;6/06/2025;078-6999;;1,5299E+29;Desenglobe_Division_Material;078-42630;Privado_Privado;NPH;;;;1437827-4276
12961;12961;BOYACÁ;SOGAMOSO;30/05/2025;095-164663;;SIN NPN;Desenglobe_Division_Material;095-167566;Privado_Privado;PH_Unidad_Predial;;;;L2-6124
12193;12193;BOYACÁ;MONIQUIRÁ;30/05/2025;083-44698;;SIN NPN;Desenglobe_Division_Material;083-45307;Privado_Privado;NPH;1079;;;L2-4745
4065;4065;BOLÍVAR;TURBACO;4/07/2025;060-315148;;SIN NPN;Desenglobe_Division_Material;060-339681;Privado_Privado;NPH;;;;L2-1788
10852;10852;RISARALDA;LA CELIA;30/05/2025;297-8697;;6,6383E+29;Englobe_Nuevo_FMI;297-9425;Privado_Privado;NPH;;;;12095645
3283;3283;BOLÍVAR;TURBACO;25/07/2025;060-316930;;1,3836E+29;Desenglobe_Division_Material;060-338037;Privado_Privado;PH_Unidad_Predial;11.96;3,40E+14;;13282454-2151
4357;4357;META;GRANADA;17/07/2025;236-15622;;5,0313E+29;Desenglobe_Venta_Parcial;236-57475;Publico_Fiscal_Patrimonial;NPH;35.659.360.000.000.000;;;4750282-657
12316;12316;BOYACÁ;RAMIRIQUÍ;30/05/2025;090-23414;;1,5599E+29;Desenglobe_Venta_Parcial;090-63276;Privado_Privado;NPH;;;;1643928-239
10874;10874;RISARALDA;LA CELIA;30/05/2025;297-8737;;6,6383E+29;Englobe_Nuevo_FMI;297-9425;Privado_Privado;NPH;;;;12095605
2966;2966;BOLÍVAR;TURBACO;4/07/2025;060-26770;;1,3836E+29;Desenglobe_Division_Material;060-349695;Privado_Privado;NPH;403.72;;;1097944-1353
229;229;ATLÁNTICO;TUBARÁ;29/05/2025;040-162599;;8,832E+28;Desenglobe_Division_Material;040-663792;Privado_Privado;NPH;;;;603476-137
10782;10782;RISARALDA;APÍA;30/05/2025;292-3486;;6,6045E+29;Desenglobe_Division_Material;292-9231;Privado_Privado;NPH;;;;12621529-13171
1244;1244;BOLÍVAR;TURBACO;23/05/2025;060-374508;;SIN NPN;Desenglobe_Division_Material;060-374677;Privado_Privado;PH_Unidad_Predial;;;;L2-3471
1816;1816;BOLÍVAR;TURBACO;25/07/2025;060-251803;;1,3836E+29;Desenglobe_Division_Material;060-338437;Privado_Privado;NPH;264.7;;;1097433-1193
6081;6081;META;GRANADA;29/05/2025;236-74377;;5,0313E+29;Desenglobe_Division_Material;236-77353;Privado_Privado;NPH;;;;13401270-10880
7744;7744;META;GRANADA;29/05/2025;236-74377;;5,0313E+29;Desenglobe_Division_Material;236-79014;Privado_Privado;NPH;;;;13401270-11362
3092;3092;BOLÍVAR;TURBACO;25/07/2025;060-316930;;1,3836E+29;Desenglobe_Division_Material;060-337931;Privado_Privado;PH_Unidad_Predial;177;0.504;;13282454-2179
6395;6395;META;GRANADA;29/05/2025;236-74377;;5,0313E+29;Desenglobe_Division_Material;236-77666;Privado_Privado;NPH;;;;13401270-12155
10649;10649;QUINDIO;LA TEBAIDA;28/05/2025;280-91357;FMI_Debe_Estar_Cerrado;6,3401E+29;Desenglobe_Division_Material;280-255592;Privado_Privado;NPH;;;;6028928-13139
1042;1042;BOLÍVAR;TURBACO;23/05/2025;060-374508;;SIN NPN;Desenglobe_Division_Material;060-374874;Privado_Privado;PH_Unidad_Predial;;;;L2-3668
4311;4311;META;GRANADA;4/07/2025;236-1428;;5,0313E+29;Desenglobe_Division_Material;236-100587;Privado_Privado;NPH;91;;;4752593-6677
4112;4112;BOLÍVAR;TURBACO;20/06/2025;060-365742;;SIN NPN;Desenglobe_Division_Material;060-365828;Privado_Privado;PH_Unidad_Predial;;;;L2-3444
259;259;ATLÁNTICO;TUBARÁ;6/06/2025;040-151790;;8,832E+28;Desenglobe_Division_Material;040-645415;Privado_Privado;PH_Unidad_Predial;;;;604735-28
7211;7211;META;GRANADA;29/05/2025;236-74377;;5,0313E+29;Desenglobe_Division_Material;236-78483;Privado_Privado;NPH;;;;13401270-12622
14110;14110;BOYACÁ;SOGAMOSO;22/08/2025;095-158224;;1,5759E+29;Desenglobe_Division_Material;095-166004;Privado_Privado;PH_Unidad_Predial;54.96;0.20830000000000001;54.96;14142767-5410
12018;12018;BOYACÁ;MONIQUIRÁ;30/05/2025;083-27309;;1,5469E+29;Desenglobe_Division_Material;083-45953;Privado_Privado;PH_Unidad_Predial;59.4;33.799.999.999.999.900;59.4;1544415-4480
11749;11749;BOYACÁ;MONIQUIRÁ;30/05/2025;083-23557;FMI_Debe_Estar_Cerrado;SIN NPN;Desenglobe_Division_Material;083-30793;Publico_Uso_Publico;Bien_Uso_Publico;617.4;;;L2-4420
3074;3074;BOLÍVAR;TURBACO;25/07/2025;060-316930;;1,3836E+29;Desenglobe_Division_Material;060-337941;Privado_Privado;PH_Unidad_Predial;11.96;3,40E+14;;13282454-2045
7058;7058;META;GRANADA;29/05/2025;236-74377;;5,0313E+29;Desenglobe_Division_Material;236-78331;Privado_Privado;NPH;;;;13401270-10075
8813;8813;META;GRANADA;29/05/2025;236-74377;;5,0313E+29;Desenglobe_Division_Material;236-80074;Privado_Privado;NPH;;;;13401270-8662
8842;8842;META;GRANADA;29/05/2025;236-74377;;5,0313E+29;Desenglobe_Division_Material;236-80103;Privado_Privado;NPH;;;;13401270-10131
12477;12477;BOYACÁ;RAMIRIQUÍ;30/05/2025;090-57435;;1,5599E+29;Desenglobe_Venta_Parcial;090-62900;Privado_Privado;NPH;;;;L2-554
5774;5774;META;GRANADA;29/05/2025;236-74377;;5,0313E+29;Desenglobe_Division_Material;236-77048;Privado_Privado;NPH;;;;13401270-9236
8567;8567;META;GRANADA;29/05/2025;236-74377;;5,0313E+29;Desenglobe_Division_Material;236-79831;Privado_Privado;NPH;;;;13401270-9918
1222;1222;BOLÍVAR;TURBACO;23/05/2025;060-374508;;SIN NPN;Desenglobe_Division_Material;060-374655;Privado_Privado;PH_Unidad_Predial;;;;L2-3853
10196;10196;META;GRANADA;29/05/2025;236-74377;;5,0313E+29;Desenglobe_Division_Material;236-83030;Privado_Privado;NPH;;;;13401270-8880
12881;12881;BOYACÁ;SOGAMOSO;30/05/2025;095-129733;;SIN NPN;Desenglobe_Division_Material;095-166576;Privado_Privado;NPH;;;;L2-4983
7654;7654;META;GRANADA;29/05/2025;236-74377;;5,0313E+29;Desenglobe_Division_Material;236-78925;Privado_Privado;NPH;;;;13401270-11020
14236;14236;BOYACÁ;SOGAMOSO;22/08/2025;095-162359;;SIN NPN;Desenglobe_Division_Material;095-162753;Privado_Privado;PH_Unidad_Predial;58.45;0.46600000000000003;58.45;L2-6081
2574;2574;BOLÍVAR;TURBACO;4/07/2025;060-26770;;1,3836E+29;Desenglobe_Division_Material;060-349804;Privado_Privado;NPH;345.84;;;1097944-1515
11901;11901;BOYACÁ;MONIQUIRÁ;30/05/2025;083-41881;;1,5469E+29;Cambio_Numero_Predial_NPH_a_PH;083-41881;Privado_Privado;PH_Matriz;99;;;13494740
1339;1339;BOLÍVAR;TURBACO;25/07/2025;060-13937;;1,3836E+29;Desenglobe_Division_Material;060-402877;Privado_Privado;NPH;126;;;13282259-715
6383;6383;META;GRANADA;29/05/2025;236-74377;;5,0313E+29;Desenglobe_Division_Material;236-77654;Privado_Privado;NPH;;;;13401270-8646
696;696;BOLÍVAR;MAGANGUÉ;18/07/2025;064-39614;;SIN NPN;Desenglobe_Division_Material;064-39712;Privado_Privado;NPH;91;;;L2-3968
13838;13838;BOYACÁ;SOGAMOSO;22/08/2025;095-158224;;1,5759E+29;Desenglobe_Division_Material;095-165852;Privado_Privado;PH_Unidad_Predial;54.96;0.20830000000000001;54.96;14142767-5459
8823;8823;META;GRANADA;29/05/2025;236-74377;;5,0313E+29;Desenglobe_Division_Material;236-80084;Privado_Privado;NPH;;;;13401270-8715
4780;4780;META;GRANADA;20/06/2025;236-42180;;5,0313E+29;Desenglobe_Division_Material;236-75509;Privado_Privado;NPH;;;;4753500-7265
5058;5058;META;GRANADA;29/05/2025;236-74377;;5,0313E+29;Desenglobe_Division_Material;236-76340;Privado_Privado;NPH;;;;13401270-11390
12371;12371;BOYACÁ;RAMIRIQUÍ;30/05/2025;090-32271;;1,5599E+29;Desenglobe_Venta_Parcial;090-62463;Privado_Privado;NPH;;;;L2-336
11064;11064;RISARALDA;LA CELIA;6/06/2025;297-4662;;6,6383E+29;Cancelacion_por_Desenglobe;;;NPH;;;;9281815
8308;8308;META;GRANADA;29/05/2025;236-74377;;5,0313E+29;Desenglobe_Division_Material;236-79573;Privado_Privado;NPH;;;;13401270-11752
5859;5859;META;GRANADA;29/05/2025;236-74377;;5,0313E+29;Desenglobe_Division_Material;236-77133;Privado_Privado;NPH;;;;13401270-9998
9663;9663;META;GRANADA;29/05/2025;236-74377;;5,0313E+29;Desenglobe_Division_Material;236-80921;Privado_Privado;NPH;;;;13401270-11336
10368;10368;META;GRANADA;18/07/2025;236-87598;;SIN NPN;Desenglobe_Division_Material;236-101848;Privado_Privado;NPH;;;;L2-12846
1077;1077;BOLÍVAR;TURBACO;23/05/2025;060-374508;;SIN NPN;Desenglobe_Division_Material;060-374574;Privado_Privado;PH_Unidad_Predial;;;;L2-3587
8685;8685;META;GRANADA;29/05/2025;236-74377;;5,0313E+29;Desenglobe_Division_Material;236-79948;Privado_Privado;NPH;;;;13401270-9471
1075;1075;BOLÍVAR;TURBACO;23/05/2025;060-374508;;SIN NPN;Desenglobe_Division_Material;060-374907;Privado_Privado;PH_Unidad_Predial;;;;L2-3658
4378;4378;META;GRANADA;20/06/2025;236-19640;;5,0313E+29;Desenglobe_Division_Material;236-71453;Privado_Privado;PH_Unidad_Predial;;;;4752584-7086
1074;1074;BOLÍVAR;TURBACO;23/05/2025;060-374508;;SIN NPN;Desenglobe_Division_Material;060-374906;Privado_Privado;PH_Unidad_Predial;;;;L2-3580
