"objectid";"id_operacion";"id";"folio_matriz";"novedadfmi_tipo";"npnmatriz";"novedad_numero_predial";"folio_derivados";"predio tipo";"condicion prop derivado";"árearegistralm2";"coeficiente";"área coefieciente";"count"
1636869;"1095372R1810";1810;"060-351775";;"138360001000000012790000000000";Desenglobe_Division_Material;"060-351845";Privado_Privado;PH_Unidad_Predial;"200";1.4493;200.0;1
1636865;"1095372R1806";1806;"060-351775";;"138360001000000012790000000000";Desenglobe_Division_Material;"060-351846";Privado_Privado;PH_Unidad_Predial;"200";1.4493;200.0;1
1636870;"1095372R1811";1811;"060-351775";;"138360001000000012790000000000";Desenglobe_Division_Material;"060-351847";Privado_Privado;PH_Unidad_Predial;"200";1.4493;200.0;1
1636868;"1095372R1809";1809;"060-351775";;"138360001000000012790000000000";Desenglobe_Division_Material;"060-351848";Privado_Privado;PH_Unidad_Predial;"200";1.4493;200.0;1
1636839;"1095372R1861";1861;"060-351775";;"138360001000000012790000000000";Desenglobe_Division_Material;"060-351849";Privado_Privado;PH_Unidad_Predial;"200";1.4493;200.0;1
1636849;"1095372R1851";1851;"060-351775";;"138360001000000012790000000000";Desenglobe_Division_Material;"060-351850";Privado_Privado;PH_Unidad_Predial;"200";1.4493;200.0;1
1636894;"1095372R1835";1835;"060-351775";;"138360001000000012790000000000";Desenglobe_Division_Material;"060-351851";Privado_Privado;PH_Unidad_Predial;"200";1.4493;200.0;1
1636851;"1095372R1849";1849;"060-351775";;"138360001000000012790000000000";Desenglobe_Division_Material;"060-351852";Privado_Privado;PH_Unidad_Predial;"200";1.4493;200.0;1
1636890;"1095372R1831";1831;"060-351775";;"138360001000000012790000000000";Desenglobe_Division_Material;"060-351853";Privado_Privado;PH_Unidad_Predial;"200";1.4493;200.0;1
1634900;L3_-4;4;"060-364501";;"138360001000000022351000000000";Cancelacion_por_Desenglobe;;;;;;;1
1637065;L3_-4R128;128;"060-364501";;"138360001000000022351000000000";Desenglobe_Division_Material;"060-379297";Privado_Privado;NPH;"393";;;1
1636928;L3_-4R207;207;"060-364501";;"138360001000000022351000000000";Desenglobe_Division_Material;"060-379298";Privado_Privado;NPH;"519";;;1
1637074;L3_-4R137;137;"060-364501";;"138360001000000022351000000000";Desenglobe_Division_Material;"060-379299";Privado_Privado;NPH;"720";;;1
1637039;L3_-4R101;101;"060-364501";;"138360001000000022351000000000";Desenglobe_Division_Material;"060-379300";Privado_Privado;NPH;"307";;;1
1637066;L3_-4R129;129;"060-364501";;"138360001000000022351000000000";Desenglobe_Division_Material;"060-379301";Privado_Privado;NPH;"307";;;1
1636983;L3_-4R45;45;"060-364501";;"138360001000000022351000000000";Desenglobe_Division_Material;"060-379302";Privado_Privado;NPH;"445";;;1
1636985;L3_-4R47;47;"060-364501";;"138360001000000022351000000000";Desenglobe_Division_Material;"060-379303";Privado_Privado;NPH;"307";;;1
1636984;L3_-4R46;46;"060-364501";;"138360001000000022351000000000";Desenglobe_Division_Material;"060-379304";Privado_Privado;NPH;"307";;;1
1636979;L3_-4R41;41;"060-364501";;"138360001000000022351000000000";Desenglobe_Division_Material;"060-379305";Privado_Privado;NPH;"542";;;1
1636973;L3_-4R35;35;"060-364501";;"138360001000000022351000000000";Desenglobe_Division_Material;"060-379306";Privado_Privado;NPH;"276";;;1
1636974;L3_-4R36;36;"060-364501";;"138360001000000022351000000000";Desenglobe_Division_Material;"060-379307";Privado_Privado;NPH;"302.7";;;1
1636975;L3_-4R37;37;"060-364501";;"138360001000000022351000000000";Desenglobe_Division_Material;"060-379308";Privado_Privado;NPH;"307";;;1
1636976;L3_-4R38;38;"060-364501";;"138360001000000022351000000000";Desenglobe_Division_Material;"060-379309";Privado_Privado;NPH;"436.8";;;1
1636977;L3_-4R39;39;"060-364501";;"138360001000000022351000000000";Desenglobe_Division_Material;"060-379310";Privado_Privado;NPH;"397";;;1
1636972;L3_-4R34;34;"060-364501";;"138360001000000022351000000000";Desenglobe_Division_Material;"060-379311";Privado_Privado;NPH;"306";;;1
1636987;L3_-4R49;49;"060-364501";;"138360001000000022351000000000";Desenglobe_Division_Material;"060-379312";Privado_Privado;NPH;"534";;;1
1636989;L3_-4R51;51;"060-364501";;"138360001000000022351000000000";Desenglobe_Division_Material;"060-379313";Privado_Privado;NPH;"508";;;1
1636999;L3_-4R61;61;"060-364501";;"138360001000000022351000000000";Desenglobe_Division_Material;"060-379314";Privado_Privado;NPH;"375";;;1
1636998;L3_-4R60;60;"060-364501";;"138360001000000022351000000000";Desenglobe_Division_Material;"060-379315";Privado_Privado;NPH;"302";;;1
1637002;L3_-4R64;64;"060-364501";;"138360001000000022351000000000";Desenglobe_Division_Material;"060-379316";Privado_Privado;NPH;"304";;;1
1637001;L3_-4R63;63;"060-364501";;"138360001000000022351000000000";Desenglobe_Division_Material;"060-379317";Privado_Privado;NPH;"350";;;1
1636996;L3_-4R58;58;"060-364501";;"138360001000000022351000000000";Desenglobe_Division_Material;"060-379318";Privado_Privado;NPH;"304";;;1
1636995;L3_-4R57;57;"060-364501";;"138360001000000022351000000000";Desenglobe_Division_Material;"060-379319";Privado_Privado;NPH;"306";;;1
1636991;L3_-4R53;53;"060-364501";;"138360001000000022351000000000";Desenglobe_Division_Material;"060-379320";Privado_Privado;NPH;"471";;;1
1636993;L3_-4R55;55;"060-364501";;"138360001000000022351000000000";Desenglobe_Division_Material;"060-379321";Privado_Privado;NPH;"276";;;1
1636994;L3_-4R56;56;"060-364501";;"138360001000000022351000000000";Desenglobe_Division_Material;"060-379322";Privado_Privado;NPH;"302";;;1
1636971;L3_-4R33;33;"060-364501";;"138360001000000022351000000000";Desenglobe_Division_Material;"060-379323";Privado_Privado;NPH;"306.7";;;1
1636962;L3_-4R24;24;"060-364501";;"138360001000000022351000000000";Desenglobe_Division_Material;"060-379324";Privado_Privado;NPH;"475";;;1
1636951;L3_-4R13;13;"060-364501";;"138360001000000022351000000000";Desenglobe_Division_Material;"060-379325";Privado_Privado;NPH;"397";;;1
1636949;L3_-4R11;11;"060-364501";;"138360001000000022351000000000";Desenglobe_Division_Material;"060-379326";Privado_Privado;NPH;;;;1
1636946;L3_-4R8;8;"060-364501";;"138360001000000022351000000000";Desenglobe_Division_Material;"060-379327";Privado_Privado;NPH;"478";;;1
1636954;L3_-4R16;16;"060-364501";;"138360001000000022351000000000";Desenglobe_Division_Material;"060-379328";Privado_Privado;NPH;"276";;;1
1636966;L3_-4R28;28;"060-364501";;"138360001000000022351000000000";Desenglobe_Division_Material;"060-379329";Privado_Privado;NPH;"306.2";;;1
1636967;L3_-4R29;29;"060-364501";;"138360001000000022351000000000";Desenglobe_Division_Material;"060-379330";Privado_Privado;NPH;"306.7";;;1
1636964;L3_-4R26;26;"060-364501";;"138360001000000022351000000000";Desenglobe_Division_Material;"060-379331";Privado_Privado;NPH;"372";;;1
1636969;L3_-4R31;31;"060-364501";;"138360001000000022351000000000";Desenglobe_Division_Material;"060-379332";Privado_Privado;NPH;"305";;;1
1636958;L3_-4R20;20;"060-364501";;"138360001000000022351000000000";Desenglobe_Division_Material;"060-379333";Privado_Privado;NPH;"306.7";;;1
1636957;L3_-4R19;19;"060-364501";;"138360001000000022351000000000";Desenglobe_Division_Material;"060-379334";Privado_Privado;NPH;"478.4";;;1
1636961;L3_-4R23;23;"060-364501";;"138360001000000022351000000000";Desenglobe_Division_Material;"060-379335";Privado_Privado;NPH;"276";;;1
1636944;L3_-4R6;6;"060-364501";;"138360001000000022351000000000";Desenglobe_Division_Material;"060-379336";Privado_Privado;NPH;"228.9";;;1
1636923;L3_-4R202;202;"060-364501";;"138360001000000022351000000000";Desenglobe_Division_Material;"060-379337";Privado_Privado;NPH;"240";;;1
1636916;L3_-4R195;195;"060-364501";;"138360001000000022351000000000";Desenglobe_Division_Material;"060-379338";Privado_Privado;NPH;"300";;;1
1636913;L3_-4R192;192;"060-364501";;"138360001000000022351000000000";Desenglobe_Division_Material;"060-379339";Privado_Privado;NPH;"293.9";;;1
1636918;L3_-4R197;197;"060-364501";;"138360001000000022351000000000";Desenglobe_Division_Material;"060-379340";Privado_Privado;NPH;"323";;;1
1636939;L3_-4R218;218;"060-364501";;"138360001000000022351000000000";Desenglobe_Division_Material;"060-379341";Privado_Privado;NPH;"240";;;1
1636931;L3_-4R210;210;"060-364501";;"138360001000000022351000000000";Desenglobe_Division_Material;"060-379342";Privado_Privado;NPH;"300";;;1
1636937;L3_-4R216;216;"060-364501";;"138360001000000022351000000000";Desenglobe_Division_Material;"060-379343";Privado_Privado;NPH;"300";;;1
1636904;L3_-4R183;183;"060-364501";;"138360001000000022351000000000";Desenglobe_Division_Material;"060-379344";Privado_Privado;NPH;"511";;;1
1637089;L3_-4R152;152;"060-364501";;"138360001000000022351000000000";Desenglobe_Division_Material;"060-379345";Privado_Privado;NPH;"481";;;1
1637092;L3_-4R155;155;"060-364501";;"138360001000000022351000000000";Desenglobe_Division_Material;"060-379346";Privado_Privado;NPH;"483.8";;;1
1637080;L3_-4R143;143;"060-364501";;"138360001000000022351000000000";Desenglobe_Division_Material;"060-379347";Privado_Privado;NPH;"486.6";;;1
1637071;L3_-4R134;134;"060-364501";;"138360001000000022351000000000";Desenglobe_Division_Material;"060-379348";Privado_Privado;NPH;"489.4";;;1
1637068;L3_-4R131;131;"060-364501";;"138360001000000022351000000000";Desenglobe_Division_Material;"060-379349";Privado_Privado;NPH;"492";;;1
1637076;L3_-4R139;139;"060-364501";;"138360001000000022351000000000";Desenglobe_Division_Material;"060-379350";Privado_Privado;NPH;"495";;;1
1637095;L3_-4R158;158;"060-364501";;"138360001000000022351000000000";Desenglobe_Division_Material;"060-379351";Privado_Privado;NPH;"497.8";;;1
1636896;L3_-4R175;175;"060-364501";;"138360001000000022351000000000";Desenglobe_Division_Material;"060-379352";Privado_Privado;NPH;"450";;;1
1636898;L3_-4R177;177;"060-364501";;"138360001000000022351000000000";Desenglobe_Division_Material;"060-379353";Privado_Privado;NPH;"450";;;1
1636899;L3_-4R178;178;"060-364501";;"138360001000000022351000000000";Desenglobe_Division_Material;"060-379354";Privado_Privado;NPH;"506.3";;;1
1636900;L3_-4R179;179;"060-364501";;"138360001000000022351000000000";Desenglobe_Division_Material;"060-379355";Privado_Privado;NPH;"822";;;1
1636903;L3_-4R182;182;"060-364501";;"138360001000000022351000000000";Desenglobe_Division_Material;"060-379356";Privado_Privado;NPH;"564";;;1
1636902;L3_-4R181;181;"060-364501";;"138360001000000022351000000000";Desenglobe_Division_Material;"060-379357";Privado_Privado;NPH;"451";;;1
1636901;L3_-4R180;180;"060-364501";;"138360001000000022351000000000";Desenglobe_Division_Material;"060-379358";Privado_Privado;NPH;"591";;;1
1637110;L3_-4R173;173;"060-364501";;"138360001000000022351000000000";Desenglobe_Division_Material;"060-379359";Privado_Privado;NPH;"580";;;1
1637109;L3_-4R172;172;"060-364501";;"138360001000000022351000000000";Desenglobe_Division_Material;"060-379360";Privado_Privado;NPH;"579";;;1
1637108;L3_-4R171;171;"060-364501";;"138360001000000022351000000000";Desenglobe_Division_Material;"060-379361";Privado_Privado;NPH;"584";;;1
1637107;L3_-4R170;170;"060-364501";;"138360001000000022351000000000";Desenglobe_Division_Material;"060-379362";Privado_Privado;NPH;"636";;;1
1637099;L3_-4R162;162;"060-364501";;"138360001000000022351000000000";Desenglobe_Division_Material;"060-379363";Privado_Privado;NPH;"662";;;1
1637098;L3_-4R161;161;"060-364501";;"138360001000000022351000000000";Desenglobe_Division_Material;"060-379364";Privado_Privado;NPH;"627";;;1
1637097;L3_-4R160;160;"060-364501";;"138360001000000022351000000000";Desenglobe_Division_Material;"060-379365";Privado_Privado;NPH;"578";;;1
1637100;L3_-4R163;163;"060-364501";;"138360001000000022351000000000";Desenglobe_Division_Material;"060-379366";Privado_Privado;NPH;"504";;;1
1637096;L3_-4R159;159;"060-364501";;"138360001000000022351000000000";Desenglobe_Division_Material;"060-379367";Privado_Privado;NPH;"472";;;1
1637101;L3_-4R164;164;"060-364501";;"138360001000000022351000000000";Desenglobe_Division_Material;"060-379368";Privado_Privado;NPH;"468";;;1
1637103;L3_-4R166;166;"060-364501";;"138360001000000022351000000000";Desenglobe_Division_Material;"060-379369";Privado_Privado;NPH;"471";;;1
1637106;L3_-4R169;169;"060-364501";;"138360001000000022351000000000";Desenglobe_Division_Material;"060-379370";Privado_Privado;NPH;"460";;;1
1637105;L3_-4R168;168;"060-364501";;"138360001000000022351000000000";Desenglobe_Division_Material;"060-379371";Privado_Privado;NPH;"1092";;;1
1637104;L3_-4R167;167;"060-364501";;"138360001000000022351000000000";Desenglobe_Division_Material;"060-379372";Privado_Privado;NPH;"450";;;1
1636924;L3_-4R203;203;"060-364501";;"138360001000000022351000000000";Desenglobe_Division_Material;"060-379373";Privado_Privado;NPH;"450";;;1
1637111;L3_-4R174;174;"060-364501";;"138360001000000022351000000000";Desenglobe_Division_Material;"060-379374";Privado_Privado;NPH;"450";;;1
1636897;L3_-4R176;176;"060-364501";;"138360001000000022351000000000";Desenglobe_Division_Material;"060-379375";Privado_Privado;NPH;"343";;;1
1637078;L3_-4R141;141;"060-364501";;"138360001000000022351000000000";Desenglobe_Division_Material;"060-379376";Privado_Privado;NPH;"330";;;1
1637073;L3_-4R136;136;"060-364501";;"138360001000000022351000000000";Desenglobe_Division_Material;"060-379377";Privado_Privado;NPH;"274";;;1
1637072;L3_-4R135;135;"060-364501";;"138360001000000022351000000000";Desenglobe_Division_Material;"060-379378";Privado_Privado;NPH;"330";;;1
1637070;L3_-4R133;133;"060-364501";;"138360001000000022351000000000";Desenglobe_Division_Material;"060-379379";Privado_Privado;NPH;"451";;;1
1637079;L3_-4R142;142;"060-364501";;"138360001000000022351000000000";Desenglobe_Division_Material;"060-379380";Privado_Privado;NPH;"451";;;1
1637088;L3_-4R151;151;"060-364501";;"138360001000000022351000000000";Desenglobe_Division_Material;"060-379381";Privado_Privado;NPH;"451";;;1
1637090;L3_-4R153;153;"060-364501";;"138360001000000022351000000000";Desenglobe_Division_Material;"060-379382";Privado_Privado;NPH;"451";;;1
1637091;L3_-4R154;154;"060-364501";;"138360001000000022351000000000";Desenglobe_Division_Material;"060-379383";Privado_Privado;NPH;"451";;;1
1637082;L3_-4R145;145;"060-364501";;"138360001000000022351000000000";Desenglobe_Division_Material;"060-379384";Privado_Privado;NPH;"451";;;1
1637086;L3_-4R149;149;"060-364501";;"138360001000000022351000000000";Desenglobe_Division_Material;"060-379385";Privado_Privado;NPH;"451";;;1
1637083;L3_-4R146;146;"060-364501";;"138360001000000022351000000000";Desenglobe_Division_Material;"060-379386";Privado_Privado;NPH;"451";;;1
1637084;L3_-4R147;147;"060-364501";;"138360001000000022351000000000";Desenglobe_Division_Material;"060-379387";Privado_Privado;NPH;"451";;;1
1637085;L3_-4R148;148;"060-364501";;"138360001000000022351000000000";Desenglobe_Division_Material;"060-379388";Privado_Privado;NPH;"451";;;1
1637081;L3_-4R144;144;"060-364501";;"138360001000000022351000000000";Desenglobe_Division_Material;"060-379389";Privado_Privado;NPH;"450.5";;;1
1636936;L3_-4R215;215;"060-364501";;"138360001000000022351000000000";Desenglobe_Division_Material;"060-379390";Privado_Privado;NPH;"450.3";;;1
1636932;L3_-4R211;211;"060-364501";;"138360001000000022351000000000";Desenglobe_Division_Material;"060-379391";Privado_Privado;NPH;"450.1";;;1
1636935;L3_-4R214;214;"060-364501";;"138360001000000022351000000000";Desenglobe_Division_Material;"060-379392";Privado_Privado;NPH;"588";;;1
1636941;L3_-4R220;220;"060-364501";;"138360001000000022351000000000";Desenglobe_Division_Material;"060-379393";Privado_Privado;NPH;"564";;;1
1636940;L3_-4R219;219;"060-364501";;"138360001000000022351000000000";Desenglobe_Division_Material;"060-379394";Privado_Privado;NPH;"585";;;1
1636933;L3_-4R212;212;"060-364501";;"138360001000000022351000000000";Desenglobe_Division_Material;"060-379395";Privado_Privado;NPH;"581";;;1
1636930;L3_-4R209;209;"060-364501";;"138360001000000022351000000000";Desenglobe_Division_Material;"060-379396";Privado_Privado;NPH;"577";;;1
1636914;L3_-4R193;193;"060-364501";;"138360001000000022351000000000";Desenglobe_Division_Material;"060-379397";Privado_Privado;NPH;"573.5";;;1
1636915;L3_-4R194;194;"060-364501";;"138360001000000022351000000000";Desenglobe_Division_Material;"060-379398";Privado_Privado;NPH;"564";;;1
1636911;L3_-4R190;190;"060-364501";;"138360001000000022351000000000";Desenglobe_Division_Material;"060-379399";Privado_Privado;NPH;"574.4";;;1
1636910;L3_-4R189;189;"060-364501";;"138360001000000022351000000000";Desenglobe_Division_Material;"060-379400";Privado_Privado;NPH;"578.4";;;1
1636908;L3_-4R187;187;"060-364501";;"138360001000000022351000000000";Desenglobe_Division_Material;"060-379401";Privado_Privado;NPH;"574.9";;;1
1636917;L3_-4R196;196;"060-364501";;"138360001000000022351000000000";Desenglobe_Division_Material;"060-379402";Privado_Privado;NPH;"728";;;1
1636925;L3_-4R204;204;"060-364501";;"138360001000000022351000000000";Desenglobe_Division_Material;"060-379403";Privado_Privado;NPH;"450.6";;;1
1636921;L3_-4R200;200;"060-364501";;"138360001000000022351000000000";Desenglobe_Division_Material;"060-379404";Privado_Privado;NPH;"450.3";;;1
1636922;L3_-4R201;201;"060-364501";;"138360001000000022351000000000";Desenglobe_Division_Material;"060-379405";Privado_Privado;NPH;"450.1";;;1
1636929;L3_-4R208;208;"060-364501";;"138360001000000022351000000000";Desenglobe_Division_Material;"060-379406";Privado_Privado;NPH;"492.6";;;1
1636920;L3_-4R199;199;"060-364501";;"138360001000000022351000000000";Desenglobe_Division_Material;"060-379407";Privado_Privado;NPH;"656.2";;;1
1636919;L3_-4R198;198;"060-364501";;"138360001000000022351000000000";Desenglobe_Division_Material;"060-379408";Privado_Privado;NPH;"661.3";;;1
1636926;L3_-4R205;205;"060-364501";;"138360001000000022351000000000";Desenglobe_Division_Material;"060-379409";Privado_Privado;NPH;"649.2";;;1
